,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,17.052946090992773,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.07244031766961978,11.664971263171786,5.8689188032932105,-0.12164517959734056,0.005830009531789846,8.494231276936759,7.603153817665292,-0.06389999816771907
1,1,17.052946090992773,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.351346794012497,11.382790909562956,5.724418733497272,-0.12162770442092352,0.01652065149739119,8.523665499771486,7.582117774017526,-0.06452066268953195
2,2,17.052946090992773,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.625386922095017,11.105534026684794,5.582420848920799,-0.12161053184689408,0.031230320690545023,8.557769944379356,7.549897967130686,-0.06537426296986368
3,3,17.052946090992773,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.8945707083777288,10.83319049061826,5.4429209617690155,-0.12159366136965666,0.04922949389819297,8.591698574289053,7.506475885834187,-0.06641826938147855
4,4,17.052946090992773,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.1589104847022913,10.56574782476738,5.305913659196637,-0.12157709233395764,0.06988691659744004,8.621708801109218,7.452065940806468,-0.06761590901638428
5,5,17.052946090992773,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.41842089036337,10.303191217998053,5.171392311925871,-0.12156082393866008,0.09265744413357796,8.64497389327658,7.387060592375774,-0.06893545025419978
6,6,17.052946090992773,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.6731188501257765,10.045503546877388,5.039349085018463,-0.12154485523563352,0.11707134144233493,8.659423762444643,7.311985052165441,-0.0703495735135936
7,7,17.052946090992773,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.9230235482630142,9.792665401942235,4.909774950756507,-0.12152918513308464,0.1427248684773302,8.663610074325891,7.227460073139078,-0.0718348179320414
8,8,17.052946090992773,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.16815639870116,9.544655117904366,4.7826597035973695,-0.12151381239755565,0.16927199888382133,8.656592191115479,7.134171559561086,-0.07337109493268015
9,9,17.052946090992773,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.40854101136756,9.301448807696566,4.65799197714678,-0.12149873565370228,0.19641713744175154,8.637840937107836,7.032845914801789,-0.07494126070765436
10,10,17.052946090992773,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.6442031548572498,9.063020400245536,4.535759263092132,-0.12148395338895668,0.22390871766680207,8.607157597872842,6.924230204980046,-0.07653074059314657
11,11,17.052946090992773,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.8751707155405537,8.829341681843683,4.415947932034259,-0.12146946395552582,0.2515335749564476,8.564605925161345,6.809076353777133,-0.0781271991417964
12,12,17.052946090992773,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-3.1014736532463116,8.60038234098548,4.298543256147758,-0.12145526557172381,0.27911200301848677,8.510455232181302,6.688128701510889,-0.07972025043344183
13,13,17.052946090992773,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.3231439536669516,8.376110016522054,4.183529433591904,-0.12144135632685682,0.3064934122159357,8.445132933635932,6.562114362442195,-0.08130120381363334
