,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,13.000378224547088,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.06179159407837531,11.457276785307613,5.738738187252901,-0.14545779497443512,0.005830009531789846,8.493020416151111,7.602394863432922,-0.06403882594234439
1,1,13.000378224547088,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.33551267511977567,11.180402497575237,5.596944687326522,-0.14543728769056408,0.01652065149739119,8.520321911349926,7.580011819725776,-0.0649140125170278
2,2,13.000378224547088,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.6044597757320913,10.908357185476891,5.457605872069671,-0.14541713542226553,0.031230320690545023,8.551612048395684,7.545999955376643,-0.0661177508340752
3,3,13.000378224547088,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.8686426414505899,10.641130991211556,5.320717652493423,-0.14539733757845674,0.04922949389819297,8.58224358233492,7.500459878765866,-0.06759011231415424
4,4,13.000378224547088,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.1280733007127397,10.37871174777627,5.186274737502661,-0.1453778933935279,0.06988691659744004,8.608637426395827,7.443704745464233,-0.06927927361498674
5,5,13.000378224547088,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.3827660473191283,10.121084996709273,5.054270642335323,-0.14535880192978468,0.09265744413357796,8.628100396251138,7.376208397818857,-0.07114051007040453
6,6,13.000378224547088,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.6327374189160082,9.868234009853927,4.9246976991126346,-0.14534006207833627,0.11707134144233493,8.638670579948444,7.298562660619223,-0.07313531029856662
7,7,13.000378224547088,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.8780061715689689,9.620139815079254,4.7975470694652245,-0.14532167256042783,0.1427248684773302,8.638986382631899,7.21144236354229,-0.07523059757085748
8,8,13.000378224547088,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.118593250512779,9.376781225865827,4.672808759185854,-0.14530363193165918,0.16927199888382133,8.628175841849709,7.115576870621273,-0.07739804523830324
9,9,13.000378224547088,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.354521757176209,9.13813487466153,4.550471634869657,-0.14528593858087469,0.19641713744175154,8.60576328187674,7.011727076954959,-0.07961347501435562
10,10,13.000378224547088,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.5858169125899666,8.904175249894841,4.430523442473078,-0.14526859073593634,0.22390871766680207,8.571590783950228,6.900666987332619,-0.08185632824167871
11,11,13.000378224547088,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.812506017299987,8.67487473652373,4.312950827739304,-0.14525158646572223,0.2515335749564476,8.525752302192416,6.783169123923661,-0.08410920143683831
12,12,13.000378224547088,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-3.034618407917522,8.450203659985611,4.197739358415387,-0.14523492368256896,0.27911200301848677,8.468538559716755,6.659993123702736,-0.0863574384398546
13,13,13.000378224547088,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.252185410450803,8.23013033340314,4.08487354818865,-0.14521860014737875,0.3064934122159357,8.400391122442615,6.5318769834897665,-0.08858877240527538
14,14,13.000378224547088,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.465240290567717,8.01462110789597,3.9743368822660052,-0.1452026134711737,0.3335525180755364,8.321864275082218,6.399530493649484,-0.09079301167103676
15,15,13.000378224547088,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.673818200951917,7.803640425828373,3.86611184450536,-0.14518696112042484,0.36018599668832146,8.233593519467066,6.263630472577141,-0.09296176425207164
16,16,13.000378224547088,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-3.8779561259214557,7.597150876831549,3.760179946018294,-0.1451716404214931,0.38630955121287003,8.136269684077542,6.1248174748014685,-0.09508819632614438
17,17,13.000378224547088,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-4.077692823484913,7.395113256413621,3.656521755148079,-0.14515664856395993,0.4118553402925743,8.030617778964382,5.983693697312175,-0.09716682063007315
18,18,13.000378224547088,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-4.27306876501643,7.197486626978167,3.555116928726898,-0.14514198260551225,0.43676972502111705,7.917379855392536,5.840821852839786,-0.09919331117056704
19,19,13.000378224547088,0.0,1.1428571428571428,14.090268140665183,0.7224234958040655,3.8896033843948357,0.5178946736756643,-4.464126072738828,7.00422838106407,3.4559442445181165,-0.14512763947727159,0.4610112962269308,7.79730123722686,5.696724816366796,-0.10116434108019845
