,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,0.5562141392599629,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.021739270431586633,10.676089596467486,5.292212857375578,-0.19181347580787822,0.005830009531789846,8.48846608739406,7.599791616503552,-0.06430908000345596
1,1,0.5562141392599629,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.27595588544870875,10.419153356485022,5.160587459554611,-0.19178836119437825,0.01652065149739119,8.507745579587286,7.572802914037389,-0.06567976244891427
2,2,0.5562141392599629,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5257453118447941,10.166691667459427,5.031238508693248,-0.1917636809358747,0.031230320690545023,8.52844959642288,7.532684365886415,-0.06756516831336416
3,3,0.5562141392599629,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.7711163393704368,9.918695645607212,4.904162280083391,-0.19173943432138074,0.04922949389819297,8.546678455896652,7.479953068601546,-0.06987151028298948
4,4,0.5562141392599629,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.0120798806250164,9.675154261584495,4.779353933109576,-0.19171562042652468,0.06988691659744004,8.55946796303684,7.41526630514585,-0.07251767447945673
5,5,0.5562141392599629,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.248648954966125,9.436054356752654,4.656807519022532,-0.19169223811732472,0.09265744413357796,8.56462720799957,7.339380480675344,-0.07543364784546822
6,6,0.5562141392599629,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.480838668716955,9.201380663179437,4.536515990672285,-0.19166928604819056,0.11707134144233493,8.560601164107952,7.253117707288734,-0.07855913469669985
7,7,0.5562141392599629,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.7086661917388168,8.971115827319798,4.418471214163278,-0.19164676266791858,0.1427248684773302,8.546354519340298,7.157338811951388,-0.08184233996364958
8,8,0.5562141392599629,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.9321507304457253,8.745240437288082,4.302663982399313,-0.19162466621946983,0.16927199888382133,8.521273670190489,7.052921724378209,-0.08523889930256696
9,9,0.5562141392599629,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.15131349735187,8.523733053637184,4.1890840304625865,-0.1916029947439668,0.19641713744175154,8.485084234952138,6.940744358190391,-0.08871093860063901
10,10,0.5562141392599629,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.366177677254444,8.30657024353787,4.077720052783729,-0.1915817460844682,0.22390871766680207,8.437781813305577,6.821671232758776,-0.09222624746687189
11,11,0.5562141392599629,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.5767683901624094,8.0937266182457,3.968559722038245,-0.19156091788929963,0.2515335749564476,8.37957403842273,6.69654319792347,-0.0957575531236537
12,12,0.5562141392599629,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-2.7831126510944326,7.885174873733414,3.861589709710511,-0.19154050761516217,0.27911200301848677,8.3108322434228,6.566169721938758,-0.09928188272222135
13,13,0.5562141392599629,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-2.9852393268785526,7.680885834354001,3.756795708254268,-0.19152051253179536,0.3064934122159357,8.232051301788212,6.431323286855845,-0.10278000352409851
14,14,0.5562141392599629,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.183179090095467,7.480828499389913,3.6541624547743456,-0.1915009297270842,0.3335525180755364,8.143816406384914,6.292735507136248,-0.10623593164085327
15,15,0.5562141392599629,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.3769643703114305,7.28497009234097,3.5536737561576714,-0.19148175611127805,0.36018599668832146,8.046775728447242,6.1510946483222355,-0.10963650112733361
16,16,0.5562141392599629,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-3.566629302761859,7.0932761127910915,3.455312515565412,-0.1914629884225416,0.38630955121287003,7.941618050113583,6.007044274563795,-0.1129709861974682
17,17,0.5562141392599629,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-3.7522096746448463,6.905710390688657,3.3590607602067557,-0.1914446232309519,0.4118553402925743,7.829054595161066,5.8611827980168485,-0.11623077018800118
18,18,0.5562141392599629,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-3.9337428691953447,6.722235142870403,3.2648996702984157,-0.1914266569467138,0.43676972502111705,7.7098043953629105,5.714063740679595,-0.11940905565526558
19,19,0.5562141392599629,0.0,1.1428571428571428,14.090268140665183,0.7224234958040655,3.8896033843948357,0.5178946736756643,-4.111267807713759,6.542811031653439,3.17280960912969,-0.19140908582215843,0.4610112962269308,7.584582626873471,5.5661965510996385,-0.12250061065091189
20,20,0.5562141392599629,0.0,1.1428571428571428,14.490196996792218,0.7429282867301078,4.088194850892802,0.544336820232141,-4.284824889725147,6.367397225316207,3.082770154128056,-0.1913919059608471,0.4845491483784244,7.4540914343933125,5.418047845359251,-0.1255015468202506
21,21,0.5562141392599629,0.0,1.1428571428571428,14.870621092447166,0.7624330472021944,4.280664095659262,0.5699638024357354,-4.454455931451995,6.195951460283622,2.9947601288380366,-0.1913751133222341,0.5073613704084629,7.319012832447114,5.270042964570486,-0.1284091254755202
22,22,0.5562141392599629,0.0,1.1428571428571428,15.232491686023227,0.7809865492810817,4.466891016125173,0.5947596288151704,-4.620204102781744,6.028430104834337,2.908757635716519,-0.19135870372810615,0.5294337272818607,7.180003334543008,5.122567760366984,-0.13122158826098126
23,23,0.5562141392599629,0.0,1.1428571428571428,15.576713642494315,0.7986351863860544,4.646810564194185,0.6187156383170418,-4.782113862914827,5.864788224140494,2.8247400896415087,-0.1913426728690215,0.5507585092389712,7.0376900136637985,4.975970536098803,-0.13393800942674333
24,24,0.5562141392599629,0.0,1.1428571428571428,15.904147696048819,0.8154230893026395,4.8204042804042855,0.6418293730925384,-4.940230894877828,5.704979646455666,2.7426842520450467,-0.19132701631185967,0.5713335283907811,6.892667742688978,4.8305640850794545,-0.13655816708508128
25,25,0.5562141392599629,0.0,1.1428571428571428,16.215612602373405,0.8313922365325568,4.987692920235169,0.664103596701674,-5.094602039087404,5.54895703026137,2.662566265567934,-0.1913117295031519,0.5911612447594707,6.7454974019963405,4.686627778661844,-0.1390824311328128
26,26,0.5562141392599629,0.0,1.1428571428571428,16.51188718596871,0.8465825592618379,5.148730039481364,0.6855454400156429,-5.2452752261485935,5.3966719321882906,2.5843616891367827,-0.1912968077804056,0.610248005991269,6.5967048745579095,4.544409666482871,-0.14151166580949348
27,27,0.5562141392599629,0.0,1.1428571428571428,16.79371228761626,0.8610320412095923,5.303596421480123,0.7061656592108337,-5.392299409068935,5.248074875526809,2.508045533374581,-0.1912822463754349,0.6286033868492922,6.446780677098278,4.4041285591955095,-0.14384714508892416
28,28,0.5562141392599629,0.0,1.1428571428571428,17.061792616866313,0.874776813607088,5.45239524297603,0.7259779921111806,-5.535724495069672,5.103115419144766,2.433592296243514,-0.1912680404221323,0.646239616252548,6.296180100004587,4.265976070625866,-0.14609047933212194
29,29,0.5562141392599629,0.0,1.1428571428571428,17.316798514178803,0.8878512455446512,5.595247887742358,0.7449986007783221,-5.675601277168818,4.961742226637478,2.360975998829451,-0.1912541849637961,0.6631710810896543,6.145323749248345,4.130118601783954,-0.1482435518095149
30,30,0.5562141392599629,0.0,1.1428571428571428,17.559367627123653,0.9002880299122932,5.732290327957218,0.7632455896974336,-5.811981365709928,4.823903135530605,2.290170221177279,-0.1912406749593476,0.6794138973251156,5.994598401092059,3.9966992536788313,-0.15030846386905605
31,31,0.5562141392599629,0.0,1.1428571428571428,17.79010650483183,0.9121182651489648,5.863670002922675,0.7807385901835068,-5.944917120004556,4.689545226369551,2.2211481380847165,-0.1912275052902146,0.6949855400526741,5.844358095259435,3.865839659596554,-0.15228748767556965
32,32,0.5562141392599629,0.0,1.1428571428571428,18.00959211468412,0.923371533004852,5.989543133169039,0.7974984027584892,-6.074461580249935,4.558614891529977,2.1538825547744445,-0.1912146707678808,0.7099045251522424,5.694925404901227,3.737641730532414,-0.1541830255751455
33,33,0.5562141392599629,0.0,1.1428571428571428,18.218373285030104,0.93407597251116,6.110072415438303,0.8135466902418965,-6.20066839988187,4.431057903587998,2.088345942353298,-0.1912021661401031,0.7241901360901557,5.546592832420497,3.612189309911881,-0.1559975752510739
34,34,0.5562141392599629,0.0,1.1428571428571428,18.416972077544898,0.9442583503423481,6.225425050608642,0.8289057151720093,-6.323591778511828,4.306819483101743,2.024510472987906,-0.19118998609601867,0.737862190180921,5.3996242893124045,3.4895497357177963,-0.15773369993978062
35,35,0.5562141392599629,0.0,1.1428571428571428,18.60588509265528,0.9539441277467579,6.335771062409953,0.8435981159454474,-6.4432863955939945,4.185844365652613,1.962348054707741,-0.1911781252763589,0.7509408393146833,5.254256625845144,3.369775309695208,-0.1593940030683589
36,36,0.5562141392599629,0.0,1.1428571428571428,18.78558471129943,0.9631575242129965,6.441281869880912,0.8576467167420374,-6.559807344960533,4.068076868011028,1.901830365774515,-0.19116657827744632,0.7634464007591453,5.110701182890402,3.2529046745568384,-0.16098110674057795
37,37,0.5562141392599629,0.0,1.1428571428571428,18.956520276125296,0.9719215780312738,6.5421290810119475,0.8710743669002384,-6.673210070355484,3.9534609532931864,1.8429288885417616,-0.19115533965763376,0.7753992141773245,4.969145343655715,3.1389641010550813,-0.16249763358130836
38,38,0.5562141392599629,0.0,1.1428571428571428,19.119119215081312,0.9802582039011268,6.638483478977533,0.8839038059355415,-6.783550302090102,3.84194029498075,1.7856149427388779,-0.1911444039444099,0.7868195214717638,4.829754067641108,3.027968687517231,-0.16394619150251008
39,39,0.5562141392599629,0.0,1.1428571428571428,19.27378811020887,0.988188247729585,6.7305141758485405,0.8961575508585782,-6.890883994934982,3.733458339695739,1.7298597181201192,-0.1911337656412826,0.7977273664791468,4.692671392977968,2.9199234749794565,-0.1653293610077364
40,40,0.5562141392599629,0.0,1.1428571428571428,19.42091371430922,0.9957315387567948,6.818387911746713,0.9078578028586226,-6.99526726735844,3.6279583686109618,1.6756343064239232,-0.19112341923177567,0.8081425119032919,4.558021896483902,2.8148244814378325,-0.16664968469751185
41,41,0.5562141392599629,0.0,1.1428571428571428,19.56086391802691,1.002906939139449,6.9022684801078835,0.9190263707782788,-7.096756342207744,3.5253835574042824,1.6229097325815012,-0.19111335918786665,0.8180843711950592,4.425912103434564,2.7126596589818686,-0.16790965868720706
42,42,0.5562141392599629,0.0,1.1428571428571428,19.69398866976805,1.009732391116003,6.982316262101701,0.929684609122186,-7.195407488926664,3.4256770346567933,1.5716569851336182,-0.19110357997398353,0.8275719533699193,4.29643184123527,2.6134097777419107,-0.169111725672562
43,43,0.5562141392599629,0.0,1.1428571428571428,19.820620850753574,1.016224961871618,7.058687855351653,0.939853368621666,-7.2912769673920685,3.3287819386211837,1.521847045809599,-0.19109407605322204,0.8366238190023724,4.169655532996866,2.5170492406462177,-0.17025826942229705
44,44,0.5562141392599629,0.0,1.1428571428571428,19.941077107395706,1.0224008862150118,7.1315357839438285,0.9495529576228368,-7.382644325169663,3.1999894285270614,1.4561562281981213,-0.19048877438227452,0.8452580458550288,4.016353509701026,2.4089283570924938,-0.1708477796386049
45,45,0.5562141392599629,0.0,1.1428571428571428,20.05565864307891,1.0282756071739383,7.201008278335928,0.9588031127818386,-7.4625571338425845,2.9370017984422514,1.3235489791198254,-0.18749979818352883,0.8534922027925499,3.748455104399106,2.2450500205940678,-0.16934185193424703
46,46,0.5562141392599629,0.0,1.1428571428571428,20.164651971325252,1.0338638146108001,7.2672491152058125,0.9676229777409158,-7.531549519889991,2.6850779810274616,1.1966219733133945,-0.18451214195000804,0.8613433307998579,3.487977667067754,2.086340464056346,-0.16774151063533932
47,47,0.5562141392599629,0.0,1.1428571428571428,20.268329632227438,1.0391794819549567,7.330397508534485,0.976031088626284,-7.590122055885051,2.443706327599271,1.0751141905961155,-0.18152570796662496,0.8688279300728577,3.2349272159972555,1.9327446675200086,-0.1660520814465606
48,48,0.5562141392599629,0.0,1.1428571428571428,20.366950873941004,1.0442359011435762,7.390588044322358,0.9840453653557028,-7.638744860223423,2.2124063136705896,0.9587804099592853,-0.17854040441061636,0.8759619522807488,2.9892852737906517,1.7841969699707463,-0.164278629329428
49,49,0.5562141392599629,0.0,1.1428571428571428,20.460762300939745,1.049045715858401,7.447950652307903,0.9916831078728567,-7.677860323699548,1.9907257578519744,0.8473898005639822,-0.17555614487121204,0.882760797214006,2.751011632466313,1.640622498786671,-0.16242596663167388
50,50,0.5562141392599629,0.0,1.1428571428571428,20.549998490655348,1.0536209531415388,7.502610608910279,0.998960996539163,-7.707885514829149,1.7782383680708946,0.7407246785643016,-0.17257284792546448,0.8892393131331529,2.520046888423772,1.5019384683923125,-0.16049866164311913
