,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,17.6452377649627,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.03779305674600497,10.989205317589068,5.48624445012913,-0.15819602870981164,0.005830009531789846,8.490291555032753,7.600922822538774,-0.0641130899664398
1,1,17.6452377649627,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.29982764635339,10.724281163782878,5.350542527666757,-0.15817467833789678,0.01652065149739119,8.512786489753816,7.575941095517833,-0.06512444250889851
2,2,17.6452377649627,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5572961647197783,10.463973433180396,5.217188468751077,-0.1581536973620512,0.031230320690545023,8.537733801301798,7.538491642771415,-0.0665155177479497
3,3,17.6452377649627,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.8102077798364249,10.208272856691458,5.086178403964414,-0.15813308517365066,0.04922949389819297,8.56093419544278,7.48891363026152,-0.06821708672268076
4,4,17.6452377649627,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.0585738467490113,9.95716795405377,4.957507313422704,-0.15811284098288247,0.06988691659744004,8.579177030441775,7.427716895577346,-0.07016927983503674
5,5,17.6452377649627,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.3024078908906445,9.710645050683642,4.831169034815952,-0.15809296381963378,0.09265744413357796,8.59007007988208,7.3555363730840195,-0.07232042496430116
6,6,17.6452377649627,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.541725587600018,9.468688298383876,4.707156273465962,-0.15807345253682215,0.11707134144233493,8.591895227539114,7.273094794099489,-0.07462602540065061
7,7,17.6452377649627,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.7765447378965682,9.231279699835504,4.585460614371151,-0.1580543058103956,0.1427248684773302,8.583486373827656,7.181172352133165,-0.07704786097682922
8,8,17.6452377649627,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.0068852405910054,8.998399136795676,4.466072536193355,-0.15803552214266325,0.16927199888382133,8.564126349290968,7.080582216913641,-0.07955319774388925
9,9,17.6452377649627,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.232769060824813,8.770024401903997,4.348981427142462,-0.15801709986340562,0.19641713744175154,8.533460076555375,6.97215094713064,-0.08211409326977961
10,10,17.6452377649627,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.4542201951435194,8.546131233995391,4.23417560270134,-0.15799903713409336,0.22390871766680207,8.491421607481909,6.856702994312683,-0.08470678617001601
11,11,17.6452377649627,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.6712646332189838,8.326693356798698,4.121642325133124,-0.15798133195166209,0.2515335749564476,8.43817299501691,6.735048612343563,-0.08731115982720247
