,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,1.0461500174086713,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.013215934055677003,10.509849024714413,5.223167180983257,-0.17568167731818463,0.005830009531789846,8.48749690327617,7.599389079552056,-0.06421503146449614
1,1,1.0461500174086713,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.26328169864231477,10.25715176706532,5.093701090086444,-0.17565905068117615,0.01652065149739119,8.505069207786459,7.571697907637479,-0.06541329573103245
2,2,1.0461500174086713,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5089939462040727,10.008853839389209,4.966473638444047,-0.17563681528787178,0.031230320690545023,8.523520270435148,7.530661738219051,-0.0670615211274437
3,3,1.0461500174086713,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.7503612683126271,9.76494655970317,4.84148117731209,-0.17561497050189168,0.04922949389819297,8.539109466210286,7.476867309635135,-0.06907771108977631
4,4,1.0461500174086713,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-0.9873943452723966,9.525419135312019,4.718718960348145,-0.175593515492789,0.06988691659744004,8.549003436755326,7.411028713861584,-0.07139095027657756
5,5,1.0461500174086713,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.2201059303331707,9.290258678760877,4.598181151240555,-0.17557244924093496,0.09265744413357796,8.551118153111128,7.333948311277831,-0.07394002940820907
6,6,1.0461500174086713,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.448510830261207,9.059450227469013,4.479860833270122,-0.17555177053729665,0.11707134144233493,8.543985177607837,7.246485012012036,-0.07667223553512187
7,7,1.0461500174086713,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.6726258823336337,8.832976766976586,4.36375002076117,-0.17553147798632374,0.1427248684773302,8.52663864012123,7.14952873682015,-0.07954228807699422
8,8,1.0461500174086713,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.8924699278310975,8.610819257732993,4.249839672390454,-0.17551157000772477,0.16927199888382133,8.498519928434877,7.043980047833351,-0.08251140329859755
9,9,1.0461500174086713,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.1080637821198067,8.392956665327578,4.138119706301291,-0.1754920448400199,0.19641713744175154,8.459397511115395,6.9307340915269755,-0.0855464719390383
10,10,1.0461500174086713,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.319430201420225,8.179365994071208,4.02857901697895,-0.1754729005420952,0.22390871766680207,8.409299672925728,6.81066812644691,-0.08861933651838656
11,11,1.0461500174086713,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.5265938463751025,7.970022323812165,3.9212054938253527,-0.17545413499675533,0.2515335749564476,8.348458255006397,6.684632019611777,-0.09170615644164468
12,12,1.0461500174086713,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-2.729581242535639,7.764898849865531,3.815986041370456,-0.1754357459160527,0.27911200301848677,8.277261761485935,6.553441190723374,-0.09478685042624752
13,13,1.0461500174086713,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-2.9284207378971194,7.56396692592487,3.7129066010579415,-0.17541773084284173,0.3064934122159357,8.196216426591205,6.417871564632131,-0.09784460701808283
14,14,1.0461500174086713,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.123142457621464,7.367196109814289,3.611952174526145,-0.17540008715588584,0.3335525180755364,8.105914036707023,6.278656161870787,-0.10086545505809225
