,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,14.73195075924693,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.09129703556998159,12.032755828612851,5.826138346971099,-0.3527556942493071,0.005830009531789846,8.496375464458927,7.602904407197159,-0.0652473746710369
1,1,14.73195075924693,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.37938551844185486,11.741174226833628,5.676884325651166,-0.35270334901404965,0.01652065149739119,8.529586225658592,7.581332474631365,-0.06833818288339001
2,2,14.73195075924693,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.6624439172151497,11.454683699726687,5.530215989921761,-0.35265191061051304,0.031230320690545023,8.568674000637454,7.548267592642542,-0.07258975932143717
3,3,14.73195075924693,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.9404827074227518,11.173273644741855,5.386128976234916,-0.35260137750880993,0.04922949389819297,8.60844069584986,7.50368004512887,-0.07779066233358649
4,4,14.73195075924693,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.2135147651236577,10.8969310296958,5.244617655692396,-0.35255174773474174,0.06988691659744004,8.644854174130524,7.44778215212181,-0.08375801549450135
5,5,14.73195075924693,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.4815553482774302,10.625640411623616,5.105675142980992,-0.35250301887335134,0.09265744413357796,8.674851211420858,7.380971407465648,-0.09033396377944682
6,6,14.73195075924693,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.7446220739377738,10.359383959861912,4.969293307530487,-0.35245518807291987,0.11707134144233493,8.696170163445215,7.303783528319138,-0.09738255593175074
7,7,14.73195075924693,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-2.0027348913357335,10.098141483292356,4.835462786852318,-0.35240825205096193,0.1427248684773302,8.707209107859558,7.216853879319586,-0.10478700239206415
8,8,14.73195075924693,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.25591605094444,9.84189046165107,4.704173002021417,-0.3523622070957799,0.16927199888382133,8.706905811890403,7.120885958699526,-0.11244726414236991
9,9,14.73195075924693,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.5041900696278763,9.590606080803088,4.575412175237492,-0.3523170490775662,0.19641713744175154,8.694636380961882,7.01662582650026,-0.12027793309950274
10,10,14.73195075924693,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.7475836919900187,9.344261271861942,4.449167349416472,-0.35227277345240005,0.22390871766680207,8.670129880791965,6.904841520628614,-0.12820636934538648
11,11,14.73195075924693,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.9861258480510244,9.102826754026516,4.325424409741485,-0.35222937526935283,0.2515335749564476,8.633396603064716,6.786306648597182,-0.1361710645911961
12,12,14.73195075924693,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-3.2198476073916904,8.866271080992139,4.20416810709856,-0.35218684918136844,0.27911200301848677,8.584667970984622,6.6617874646246,-0.14412020489435717
13,13,14.73195075924693,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.448782129914507,8.634560690787385,4.085382083326428,-0.35214518945014817,0.3064934122159357,8.524346362681023,6.532032846159376,-0.15201040883888672
14,14,14.73195075924693,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.6729646133845106,8.407659958868718,3.969048898186056,-0.3521043899605836,0.3335525180755364,8.452963373525694,6.3977666732440746,-0.15980562021338124
15,15,14.73195075924693,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.8924322379162435,8.18553125430621,3.8551500579742104,-0.35206444422519745,0.36018599668832146,8.371145248148485,6.259682190569935,-0.16747613669653555
16,16,14.73195075924693,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-4.1072241075881255,7.96813499887894,3.743666045674665,-0.352025345400353,0.38630955121287003,8.27958439377277,6.118437997370948,-0.17499775826324715
17,17,14.73195075924693,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-4.317381189365643,7.755429728890206,3.6345763525629238,-0.35198708629269326,0.4118553402925743,8.179016042349247,5.974655366062608,-0.18235104094370272
18,18,14.73195075924693,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-4.522946249528426,7.547372159512511,3.5278595111523092,-0.3519496593735738,0.43676972502111705,8.070199263226428,5.828916638060948,-0.18952064328480933
19,19,14.73195075924693,0.0,1.1428571428571428,14.090268140665183,0.7224234958040655,3.8896033843948357,0.5178946736756643,-4.723963787794938,7.343917251460441,3.423493129386612,-0.35191305678972107,0.4610112962269308,7.953901643682153,5.681764485716012,-0.19649475435623762
20,20,14.73195075924693,0.0,1.1428571428571428,14.490196996792218,0.7429282867301078,4.088194850892802,0.544336820232141,-4.920479969350189,7.145018279789639,3.3214539259696085,-0.3518772703763329,0.4845491483784244,7.830887054099547,5.533701863736825,-0.20326459347497533
21,21,14.73195075924693,0.0,1.1428571428571428,14.870621092447166,0.7624330472021944,4.280664095659262,0.5699638024357354,-5.11254255497684,6.950626904610235,3.2217177667221986,-0.35184229166929093,0.5073613704084629,7.701906000094279,5.385192502752062,-0.20982397298726213
22,22,14.73195075924693,0.0,1.1428571428571428,15.232491686023227,0.7809865492810817,4.466891016125173,0.5947596288151704,-5.300200829501667,6.7606932435084754,3.124259701861254,-0.35180811191781736,0.5294337272818607,7.567688137402371,5.236661822482932,-0.21616891647902878
