,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,4.393263675276186,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.023740275507333486,10.715117532619,5.421789064564919,-0.08223321355993463,0.005830009531789846,8.48869362063383,7.600547047026558,-0.06367022603005443
1,1,4.393263675276186,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.27893136635781524,10.457185915869083,5.289641787239674,-0.08222240526456481,0.01652065149739119,8.508373902246424,7.574934975609304,-0.06386966147501931
2,2,4.393263675276186,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5296779663848117,10.203746519830803,5.159780093606958,-0.08221178390699357,0.031230320690545023,8.529606831345578,7.536698760805341,-0.06414382743689463
3,3,4.393263675276186,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.7759889121297103,9.954790413065906,5.032200240628448,-0.08220134918079935,0.04922949389819297,8.548455383031017,7.486256312598936,-0.06447900578894149
4,4,4.393263675276186,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.0178751709899458,9.710306510397393,4.906897364934659,-0.08219110068763413,0.06988691659744004,8.561924645317838,7.424179922328361,-0.06486334350309021
5,5,4.393263675276186,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.2553498250557071,9.470281589244456,4.783865490630923,-0.08218103793944387,0.09265744413357796,8.567798615882024,7.351153347581374,-0.06528661993298515
6,6,4.393263675276186,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.4884280512327264,9.234700309715294,4.663097539074013,-0.08217116035691419,0.11707134144233493,8.56450193982429,7.267936778961972,-0.06574004223660072
7,7,4.393263675276186,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.7171270977146547,9.003545238385646,4.544585340575669,-0.08216146727169082,0.1427248684773302,8.550983002769469,7.17533843405673,-0.06621606557802133
8,8,4.393263675276186,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.9414662568859598,8.77679687568822,4.428319648003498,-0.082151957928156,0.16927199888382133,8.526615291596134,7.074191710066107,-0.0667082351468708
9,9,4.393263675276186,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.1614668347440524,8.55443368681752,4.3142901522261745,-0.08214263148187406,0.19641713744175154,8.491114365439069,6.965336986217378,-0.06721104738536449
