,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,7.208090165724399,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,0.008842809835929444,10.07961161122739,5.0076195919415145,-0.17075491029405754,0.005830009531789846,8.48498861505461,7.598132435053388,-0.06418630836578457
1,1,7.208090165724399,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.23048005499826107,9.837878602464878,4.883745026856623,-0.17073386349797381,0.01652065149739119,8.498142541951887,7.568229296687095,-0.06533192843001935
2,2,7.208090165724399,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.4656398602402856,9.600350578134798,4.762011270349031,-0.1707131804344897,0.031230320690545023,8.51076258258304,7.524276312894295,-0.06690775443200943
3,3,7.208090165724399,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.6966446930588566,9.367019369624696,4.642414868049727,-0.17069286051607513,0.04922949389819297,8.519519712034393,7.467067375977967,-0.06883539810626332
4,4,7.208090165724399,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-0.9235046409675762,9.13787478783279,4.524951315392656,-0.1706729029773424,0.06988691659744004,8.521919157265236,7.397486890619297,-0.07104706384010223
5,5,7.208090165724399,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.1462317768198282,8.91290463832406,4.409615064886241,-0.17065330687593416,0.09265744413357796,8.516153492190774,7.316476259665969,-0.07348423424933889
6,6,7.208090165724399,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.3648401403133503,8.692094740011536,4.2963995352287565,-0.17063407109385587,0.11707134144233493,8.500978377904987,7.225006951747581,-0.07609651386446803
7,7,7.208090165724399,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.579345716070657,8.47542894729636,4.185297122233367,-0.1706151943388079,0.1427248684773302,8.475607674583015,7.124059070348371,-0.07884061214000528
8,8,7.208090165724399,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.7897664083645903,8.262889175598032,4.076299211528633,-0.1705966751475163,0.16927199888382133,8.439625107960081,7.014604507136051,-0.08167944922130624
9,9,7.208090165724399,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-1.9961220125749302,8.054455430183571,3.969396192989194,-0.17057851188706508,0.19641713744175154,8.392910067487911,6.8975939020230985,-0.0845813698616932
10,10,7.208090165724399,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.198434183472764,7.850105838203447,3.86457747684954,-0.17056070275778268,0.22390871766680207,8.335575453646607,6.773946751901153,-0.08751945261157544
11,11,7.208090165724399,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.3967264004350897,7.6498166838272486,3.7618315114427148,-0.1705432457972389,0.2515335749564476,8.267915785659774,6.644544112068027,-0.0904709029250753
12,12,7.208090165724399,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-2.591023929708558,7.453562446360529,3.6611458025102017,-0.17052613888335344,0.27911200301848677,8.190364034291083,6.510223421507228,-0.09341652017331717
13,13,7.208090165724399,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-2.7813537838434765,7.261315841218252,3.5625069340134985,-0.17050937973528413,0.3064934122159357,8.10345586292862,6.371775057483539,-0.09634022973877363
14,14,7.208090165724399,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-2.9677446784318606,7.073047863622506,3.4659005903781015,-0.17049296592230867,0.3335525180755364,8.007800148502252,6.229940288209286,-0.09922867241413065
15,15,7.208090165724399,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.1502269862907495,6.888727834881481,3.371311580104175,-0.17047689486182627,0.36018599668832146,7.904054816014165,6.085410346182155,-0.10207084424289992
16,16,7.208090165724399,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-3.3288326892358944,6.708323451100728,3.2787238606555302,-0.17046116382934962,0.38630955121287003,7.792907160137778,5.938826390536274,-0.10485778076422078
17,17,7.208090165724399,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-3.50359532760125,6.531800834172374,3.1881205645587496,-0.17044576995806082,0.4118553402925743,7.675057947523407,5.79078016556856,-0.10758228032754079
18,18,7.208090165724399,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-3.6745499476621424,6.359124584881304,3.0994840266189705,-0.17043071024702705,0.43676972502111705,7.551208696797747,5.641815195475533,-0.11023866178868535
19,19,7.208090165724399,0.0,1.1428571428571428,14.090268140665183,0.7224234958040655,3.8896033843948357,0.5178946736756643,-3.8417330471256506,6.190257837963786,3.0127958121739518,-0.1704159815645312,0.4610112962269308,7.42205162206166,5.49242838315088,-0.11282255244527606
20,20,7.208090165724399,0.0,1.1428571428571428,14.490196996792218,0.7429282867301078,4.088194850892802,0.544336820232141,-4.005182518854733,6.025162318950006,2.928036746297158,-0.17040158065229072,0.4845491483784244,7.288261801968201,5.343071904369097,-0.11533070256780353
21,21,7.208090165724399,0.0,1.1428571428571428,14.870621092447166,0.7624330472021944,4.280664095659262,0.5699638024357354,-4.16493759299863,5.863798402616194,2.8451869438563815,-0.17038750413167492,0.5073613704084629,7.1504912019236055,5.194155308461834,-0.11776082331500082
22,22,7.208090165724399,0.0,1.1428571428571428,15.232491686023227,0.7809865492810817,4.466891016125173,0.5947596288151704,-4.321038777698294,5.706125172877163,2.76422584034397,-0.17037374850858988,0.5294337272818607,7.009364233095596,5.0460477532321555,-0.12011144520226985
23,23,7.208090165724399,0.0,1.1428571428571428,15.576713642494315,0.7986351863860544,4.646810564194185,0.6187156383170418,-4.4735277985445965,5.552100483936728,2.6851322233816255,-0.17036031017902964,0.5507585092389712,6.8654745800118695,4.899080315799477,-0.12238179463129199
24,24,7.208090165724399,0.0,1.1428571428571428,15.904147696048819,0.8154230893026395,4.8204042804042855,0.6418293730925384,-4.622447536960395,5.401681022527027,2.607884264811844,-0.1703471854344052,0.5713335283907811,6.7193830697237615,4.753548332746477,-0.12457168628482335
25,25,7.208090165724399,0.0,1.1428571428571428,16.215612602373405,0.8313922365325568,4.987692920235169,0.664103596701674,-4.767841967682651,5.254822371056012,2.5324595532820737,-0.1703343704673177,0.5911612447594707,6.571616390733598,4.609713732675372,-0.12668142945342273
26,26,7.208090165724399,0.0,1.1428571428571428,16.51188718596871,0.8465825592618379,5.148730039481364,0.6855454400156429,-4.909756095517359,5.111479071488123,2.4588351272323283,-0.17032186137599936,0.610248005991269,6.422666499992687,4.467807332381738,-0.12871174659043083
27,27,7.208090165724399,0.0,1.1428571428571428,16.79371228761626,0.8610320412095923,5.303596421480123,0.7061656592108337,-5.048235891538355,4.971604689789633,2.3869875081929948,-0.17030965417097477,0.6286033868492922,6.272990581981036,4.3280310745610775,-0.13066370259819146
28,28,7.208090165724399,0.0,1.1428571428571428,17.061792616866313,0.874776813607088,5.45239524297603,0.7259779921111806,-5.183328228900108,4.835151880762112,2.3168927343057977,-0.17029774478194426,0.646239616252548,6.123011445790507,4.190560190502397,-0.13253864352490433
29,29,7.208090165724399,0.0,1.1428571428571428,17.316798514178803,0.8878512455446512,5.595247887742358,0.7449986007783221,-5.315080818430462,4.702072453096395,2.2485263939802103,-0.1702861290604485,0.6631710810896543,5.9731182648028,4.055545275767978,-0.13433814350774356
30,30,7.208090165724399,0.0,1.1428571428571428,17.559367627123653,0.9002880299122932,5.732290327957218,0.7632455896974336,-5.443542144165203,4.5723174344902695,2.181863659598049,-0.1702748027894163,0.6794138973251156,5.823667579436973,3.923114270570404,-0.13606395894726286
31,31,7.208090165724399,0.0,1.1428571428571428,17.79010650483183,0.9121182651489648,5.863670002922675,0.7807385901835068,-5.568761398984545,4.445837136657138,2.1168793211847614,-0.17026376168383095,0.6949855400526741,5.674984496915448,3.7933743395726855,-0.1377179890037613
32,32,7.208090165724399,0.0,1.1428571428571428,18.00959211468412,0.923371533004852,5.989543133169039,0.7974984027584892,-5.690788420503079,4.322581220084221,2.0535478199612545,-0.17025300140272037,0.7099045251522424,5.527364033453586,3.6664136482585805,-0.13930224163807298
33,33,7.208090165724399,0.0,1.1428571428571428,18.218373285030104,0.93407597251116,6.110072415438303,0.8135466902418965,-5.809673627363732,4.202498758378415,1.991843281706096,-0.17024251754871322,0.7241901360901557,5.3810725539465185,3.5423030349647218,-0.14081880448527342
34,34,7.208090165724399,0.0,1.1428571428571428,18.416972077544898,0.9442583503423481,6.225425050608642,0.8289057151720093,-5.925467956076402,4.085538302064817,1.9317395498430479,-0.17023230567869696,0.737862190180921,5.236349272426678,3.4210975791810254,-0.14226981996594382
35,35,7.208090165724399,0.0,1.1428571428571428,18.60588509265528,0.9539441277467579,6.335771062409953,0.8435981159454474,-6.038222798539272,3.971647941693357,1.8732102181902022,-0.17022236130537216,0.7509408393146833,5.093407783458977,3.3028380679260323,-0.14365746408350574
36,36,7.208090165724399,0.0,1.1428571428571428,18.78558471129943,0.9631575242129965,6.441281869880912,0.8576467167420374,-6.147989940372245,3.8607753701283,1.8162286632950053,-0.17021267990591227,0.7634464007591453,4.952437600459854,3.1875523629000018,-0.14498392844695734
37,37,7.208090165724399,0.0,1.1428571428571428,18.956520276125296,0.9719215780312738,6.5421290810119475,0.8710743669002384,-6.254821500185859,3.752867943888738,1.7607680762938838,-0.17020325692529426,0.7753992141773245,4.813605681794041,3.075256671801906,-0.14625140509527404
38,38,7.208090165724399,0.0,1.1428571428571428,19.119119215081312,0.9802582039011268,6.638483478977533,0.8839038059355415,-6.358769869902137,3.6478727434305913,1.7068014942349663,-0.1701940877816277,0.7868195214717638,4.677057929597215,2.9659567276798438,-0.14746207376462764
39,39,7.208090165724399,0.0,1.1428571428571428,19.27378811020887,0.988188247729585,6.7305141758485405,0.8961575508585782,-6.459887656235397,3.545736632254215,1.6543018308003976,-0.17018516787392635,0.7977273664791468,4.542920649669672,2.859648880511167,-0.14861809127935235
40,40,7.208090165724399,0.0,1.1428571428571428,19.42091371430922,0.9957315387567948,6.818387911746713,0.9078578028586226,-6.558227623436608,3.446406314737027,1.6032419063836123,-0.1701764925836624,0.8081425119032919,4.411301963625018,2.7563211054265477,-0.14972158277945158
41,41,7.208090165724399,0.0,1.1428571428571428,19.56086391802691,1.002906939139449,6.9022684801078835,0.9190263707782788,-6.6538426373922155,3.3498283925967876,1.5535944774629495,-0.1701680572823161,0.8180843711950592,4.28229316682298,2.6559539320839836,-0.15077463454831405
42,42,7.208090165724399,0.0,1.1428571428571428,19.69398866976805,1.009732391116003,6.982316262101701,0.929684609122186,-6.746785611166817,3.255949419898485,1.5053322652309742,-0.1701598573347063,0.8275719533699193,4.1559700275489195,2.558521299735367,-0.15177928821713754
43,43,7.208090165724399,0.0,1.1428571428571428,19.820620850753574,1.016224961871618,7.058687855351653,0.939853368621666,-6.837109452065726,3.1647159565240113,1.4584279834346514,-0.17015188810498572,0.8366238190023724,4.032394024486355,2.4639913424845394,-0.15273753616277813
44,44,7.208090165724399,0.0,1.1428571428571428,19.941077107395706,1.0224008862150118,7.1315357839438285,0.9495529576228368,-6.923030845724987,3.040261760650198,1.3949881472740884,-0.16951631086817184,0.8452580458550288,3.8813424132824474,2.3572255445419437,-0.15312063611190857
