,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,18.833902707798167,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.02735374243856281,10.7855951932605,5.357037299670742,-0.18309322642062753,0.005830009531789846,8.489104506067148,7.600169543620026,-0.06425824086640872
1,1,18.833902707798167,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.2843045571705449,10.525865906487963,5.223986804688163,-0.18306899558195866,0.01652065149739119,8.509508540436283,7.573850312523503,-0.06553571284835315
2,2,18.833902707798167,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5367796300668193,10.270660758843198,5.093237716813359,-0.1830451838700231,0.031230320690545023,8.5316965844887,7.534620621038566,-0.06729288685405804
3,3,18.833902707798167,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.7847878824214227,10.019970732563888,4.964786260946985,-0.1830217905969267,0.04922949389819297,8.551664177172025,7.482937556497554,-0.06944234509444985
4,4,18.833902707798167,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.02834038083921,9.773784641378791,4.838627534001549,-0.1829988148700501,0.06988691659744004,8.566360936163496,7.419408754347818,-0.07190848381653528
5,5,18.833902707798167,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.267450320944885,9.53208914697612,4.714755512766899,-0.18297625559338115,0.09265744413357796,8.573525546209579,7.344749793668366,-0.07462604718168668
6,6,18.833902707798167,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.5021330073503592,9.294868779251342,4.593163063758787,-0.18295411146618257,0.11707134144233493,8.571545943265406,7.259749456123752,-0.07753883751748003
7,7,18.833902707798167,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.732405829947714,9.062105960271127,4.473841955006996,-0.18293238099054143,0.1427248684773302,8.559341074098512,7.1652415936558,-0.08059858098488466
8,8,18.833902707798167,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.9582882366088183,8.83378103186927,4.356782869756604,-0.18291106246892674,0.16927199888382133,8.53626111361761,7.062082536618546,-0.08376393017823097
9,9,18.833902707798167,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.179801702381301,8.609872286783116,4.24197542202287,-0.1828901540101846,0.19641713744175154,8.50200345654809,6.951133133915972,-0.08699958736472363
