,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,2.8522845347005443,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.05116637395496948,11.250040722994958,5.600143295855231,-0.17790889846636126,0.005830009531789846,8.491812227932497,7.601586853895016,-0.06422801618501942
1,1,2.8522845347005443,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.31971339456693393,10.978458641594635,5.461050895280151,-0.17788429049891974,0.01652065149739119,8.516985667283231,7.577766765746719,-0.06545005814255951
2,2,2.8522845347005443,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5835785291351536,10.7116113599095,5.324365799050268,-0.17786010842724131,0.031230320690545023,8.54546761316869,7.5418388251674155,-0.06713095528517529
3,3,2.8522845347005443,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.8427712656978725,10.449489282668978,5.190084015997964,-0.1778363515450021,0.04922949389819297,8.572809158013584,7.494028850955114,-0.06918706855428368
4,4,2.8522845347005443,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.0973033327797976,10.19208054879539,5.058200375746891,-0.17781301893760038,0.06988691659744004,8.59559434735817,7.434754023225937,-0.07154606452871283
5,5,2.8522845347005443,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.3471886822390422,9.93937104875009,4.928708536974025,-0.17779010948348883,0.09265744413357796,8.611263246269818,7.364574134056048,-0.07414551213824076
6,6,2.8522845347005443,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.5924434682100808,9.69134444582731,4.801600997742517,-0.17776762185528483,0.11707134144233493,8.6179618814007,7.284151564662697,-0.07693164822135551
7,7,2.8522845347005443,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.8330860222108836,9.447982201330696,4.676869107867798,-0.17774555452221286,0.1427248684773302,8.614415209852265,7.194218617345185,-0.07985829185937773
8,8,2.8522845347005443,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.069136824496165,9.209263603541906,4.5545030832749855,-0.17772390575365726,0.16927199888382133,8.599819799070673,7.095551032380539,-0.08288588979251367
9,9,2.8522845347005443,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.300618471753779,8.975165800390483,4.43449202230406,-0.17770267362116066,0.19641713744175154,8.573753362816888,6.988946693453221,-0.08598067731617631
10,10,2.8522845347005443,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.527555641250956,8.745663835711515,4.316823923898649,-0.17768185600108843,0.22390871766680207,8.536098696464887,6.875208673929286,-0.08911394090259282
11,11,2.8522845347005443,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.7499750515505017,8.520730688975187,4.201485707623798,-0.1776614505797358,0.2515335749564476,8.486979898854273,6.755131903778057,-0.09226137042128883
12,12,2.8522845347005443,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-2.9679054199238664,8.300337318353002,4.0884632354449835,-0.1776414548546601,0.27911200301848677,8.426709064918624,6.629492846138373,-0.095402490266178
13,13,2.8522845347005443,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.181377416605624,8.08445270698277,3.977741335188689,-0.17762186614311837,0.3064934122159357,8.355741889637518,6.499041665969164,-0.0985201599672502
14,14,2.8522845347005443,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.3904236160335888,7.873043912276723,3.8693038256194523,-0.17760268158140136,0.3335525180755364,8.274640844981345,6.364496453123857,-0.1016001359750221
15,15,2.8522845347005443,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.5950784452365436,7.666076118119536,3.7631335430377,-0.1775838981330491,0.36018599668832146,8.18404478218622,6.226539130425741,-0.10463068729961247
16,16,2.8522845347005443,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-3.795378129531124,7.463512689783514,3.6592123693213185,-0.17756551259351383,0.38630955121287003,8.084643976014114,6.0858127355606095,-0.10760225854696477
17,17,2.8522845347005443,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-3.9913606357051545,7.265315231388847,3.5575212613179197,-0.17754752159260256,0.4118553402925743,7.9771597691985,5.942919815236621,-0.11050717466365832
18,18,2.8522845347005443,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-4.183065612860415,7.071443645727982,3.4580402814898825,-0.17752992160380288,0.43676972502111705,7.862328097131051,5.798421712320103,-0.11333938238085114
