,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,10.029670243959622,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.08790261226609974,11.96655043134176,6.023911332558418,-0.1210836101803725,0.005830009531789846,8.495989486361779,7.604057425588263,-0.0638967242126654
1,1,10.029670243959622,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.374338255292872,11.676661659766996,5.875485005401693,-0.1210657457983988,0.01652065149739119,8.528520436020884,7.584613487248669,-0.06451137876697327
2,2,10.029670243959622,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.6557733046844705,11.391833766547732,5.729629813536752,-0.12104819087443985,0.031230320690545023,8.566711177068896,7.554495350304165,-0.06535670088095649
3,3,10.029670243959622,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.9322181508728544,11.112056235990098,5.586341424413055,-0.12103094488757904,0.04922949389819297,8.60542699379925,7.513536402624798,-0.0663905671338577
4,4,10.029670243959622,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.2036855712953543,10.837316136618202,5.445614247147734,-0.12101400716413302,0.06988691659744004,8.640687873070044,7.461829184145219,-0.0675765567300835
5,5,10.029670243959622,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.4701907118971347,10.567598139894718,5.307441441402938,-0.12099737688120449,0.09265744413357796,8.669473162870752,7.399666556989717,-0.06888324268995137
6,6,10.029670243959622,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.731751064472098,10.302884543153201,5.171814928476293,-0.12098105306646012,0.11707134144233493,8.689555700940417,7.32749300615434,-0.07028356843734036
7,7,10.029670243959622,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.9883864399192763,10.043155296664219,5.03872540456185,-0.12096503460035102,0.1427248684773302,8.699361211604987,7.245864509698538,-0.07175429962145558
8,8,10.029670243959622,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-2.240118937501645,9.788388034746465,4.908162356136447,-0.12094932021722293,0.16927199888382133,8.697849349143125,7.1554156444215975,-0.07327554221296094
9,9,10.029670243959622,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.4869729102119376,9.538558110819606,4.780114077421516,-0.1209339085079808,0.19641713744175154,8.684413267688072,7.056832788156127,-0.07483031897654235
10,10,10.029670243959622,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.72897492635904,9.293638636280077,4.654567689857725,-0.12091879792297533,0.22390871766680207,8.658795031373916,6.95083244746514,-0.0764041973574763
11,11,10.029670243959622,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.9661537275024186,9.053600523074357,4.5315091635298455,-0.12090398677355729,0.2515335749564476,8.621014553211687,6.838143883461587,-0.07798496264465957
12,12,10.029670243959622,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-3.198540182873355,8.818412529826736,4.4109233404698855,-0.12088947323496413,0.27911200301848677,8.571310074907284,6.719495331945424,-0.07956233100103632
13,13,10.029670243959622,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.426167240433209,8.588041311371253,4.292793959756569,-0.12087525535031673,0.3064934122159357,8.510088479349605,6.5956032199005605,-0.0811276975936748
14,14,10.029670243959622,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.649069874726907,8.362451471526589,4.177103684333661,-0.12086133103306196,0.3335525180755364,8.43788396873434,6.467163871061275,-0.08267391562061677
15,15,10.029670243959622,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.8672850317017504,8.141605618943615,4.063834129456767,-0.12084769807008122,0.36018599668832146,8.35532384939524,6.334847270849856,-0.08419510253162439
16,16,10.029670243959622,0.0,1.1428571428571428,12.763193712817706,0.6543829349157406,3.2593364850695234,0.43397561101127385,-4.0808515706663995,7.9254644258446305,3.9529658926731326,-0.12083435412679755,0.38630955121287003,8.26310034385389,6.1992925273338475,-0.08568647017990139
17,17,10.029670243959622,0.0,1.1428571428571428,13.227844752521248,0.6782061031536006,3.4748691379018384,0.4626734503212859,-4.2898102035762165,7.713986689470431,3.84447858524517,-0.12082129674828579,0.4118553402925743,8.161947505246257,6.061104721532126,-0.08714417602688915
18,18,10.029670243959622,0.0,1.1428571428571428,13.669834493612106,0.700867401766284,3.6850745622664345,0.49066197740168765,-4.494203431833599,7.507129396042922,3.7383508649084796,-0.12080852336660008,0.43676972502111705,8.052622442491726,5.920852888760352,-0.0885651928699748
19,19,10.029670243959622,0.0,1.1428571428571428,14.090268140665183,0.7224234958040655,3.8896033843948357,0.5178946736756643,-4.694075480799809,7.304847787040991,3.6345604698713174,-0.1207960313018841,0.4610112962269308,7.9358901792472505,5.7790689139440365,-0.0899471948559773
20,20,10.029670243959622,0.0,1.1428571428571428,14.490196996792218,0.7429282867301078,4.088194850892802,0.544336820232141,-4.889472232220027,7.107095427591803,3.5330842539409435,-0.12078381776814417,0.4845491483784244,7.812511568363004,5.636247158926381,-0.09128845781784772
21,21,10.029670243959622,0.0,1.1428571428571428,14.870621092447166,0.7624330472021944,4.280664095659262,0.5699638024357354,-5.08044115476225,6.913824276768343,3.433898222675813,-0.12077187987835636,0.5073613704084629,7.683233768397785,5.49284466965858,-0.09258777220016574
