,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,12.069872886998796,0.0,1.1428571428571428,1.0871193422865302,0.05573780057061255,0.04918843636044347,0.006549364210169077,-0.02487080517765694,10.737167571535977,5.366195245436023,-0.14912419432056012,0.005830009531789846,8.488822172570893,7.6002229345311285,-0.06406020108547965
1,1,12.069872886998796,0.0,1.1428571428571428,2.121219248613341,0.1087572365303319,0.139386567102749,0.0185591057880264,-0.28061245454713557,10.478673552267725,5.233770024091422,-0.14910455192085337,0.01652065149739119,8.508728891998869,7.574011937681787,-0.06497459811132525
2,2,12.069872886998796,0.0,1.1428571428571428,3.104885507384836,0.1591908840856482,0.26349367585536376,0.03508377533303343,-0.5318998365890781,10.224681738515207,5.10363525646329,-0.14908524926049438,0.031230320690545023,8.530260644938819,7.534945339536226,-0.06623230720557252
3,3,12.069872886998796,0.0,1.1428571428571428,4.040577796616815,0.20716485362516354,0.4153546944415859,0.05530383503894146,-0.7787418143256897,9.97518317186974,4.9757871896241035,-0.1490662857821512,0.04922949389819297,8.549459308226117,7.4834791266487395,-0.0677707327773608
4,4,12.069872886998796,0.0,1.1428571428571428,4.930635834412707,0.2527991050612516,0.5896436585113829,0.07851014099145459,-1.021149386157938,9.73016673556204,4.850220947957062,-0.14904766076329068,0.06988691659744004,8.563312615217527,7.420218982302006,-0.06953574234108936
5,5,12.069872886998796,0.0,1.1428571428571428,5.777285229477527,0.2962077477923224,0.7817611222132279,0.1040902840904774,-1.2591356696627365,9.489619170840013,4.726930540985164,-0.14902937331484623,0.09265744413357796,8.569590386768393,7.345877900665324,-0.07148061583345418
6,6,12.069872886998796,0.0,1.1428571428571428,6.582643046298914,0.33749932603575605,0.9877438787651741,0.13151656948380971,-1.4927158816662178,9.253525097108861,4.605908873164699,-0.14901142238410436,0.11707134144233493,8.56670578293682,7.261241625128671,-0.07356512137448104
7,7,12.069872886998796,0.0,1.1428571428571428,7.348723098911073,0.3767770902449836,1.2041855286631948,0.16033544034696276,-1.721907314661264,9.021867035769349,4.487147755618315,-0.1489938067569252,0.1427248684773302,8.553597978891325,7.167140662298037,-0.07575470244108368
8,8,12.069872886998796,0.0,1.1428571428571428,8.077440986478813,0.4141392552894019,1.4281666092140513,0.1901581747385455,-1.9467293096456784,8.794625437669623,4.370637919764775,-0.14897652505885262,0.16927199888382133,8.52963316791995,7.064427808628064,-0.07801976319962992
9,9,12.069872886998796,0.0,1.1428571428571428,8.77061888329325,0.44967924604270454,1.6571931507954076,0.22065270446134824,-2.1672032254740348,8.571778714084433,4.256369032800356,-0.14895957575622454,0.19641713744175154,8.494521226043686,6.953960285742337,-0.08033504031233744
10,10,12.069872886998796,0.0,1.1428571428571428,9.429990095156663,0.48348593099372933,1.889142659106549,0.2515364226825877,-2.38335240482368,8.353303271115609,4.1443297149736935,-0.14894295716194605,0.22390871766680207,8.448245745583195,6.836585716803951,-0.0826790509163645
11,11,12.069872886998796,0.0,1.1428571428571428,10.057203393549836,0.5156438444639696,2.122216640778222,0.28256986279229673,-2.5952021368889078,8.13917354739857,4.034507558605238,-0.1489266674348233,0.2515335749564476,8.391005466983344,6.713131293015809,-0.0850336076912507
12,12,12.069872886998796,0.0,1.1428571428571428,10.653827138419569,0.54623339798741,2.354898893912414,0.3135511448532181,-2.8027796169254326,7.929362054993838,3.9268891487787005,-0.14891070458600275,0.27911200301848677,8.323165416092138,6.584395579173064,-0.08738339301046913
13,13,12.069872886998796,0.0,1.1428571428571428,11.221353199895464,0.5753310813812461,2.5859188770571904,0.3443110982364694,-3.006113902780383,7.72383942332544,3.8214600856423253,-0.14889506647919326,0.3064934122159357,8.24521629383899,6.451142492530329,-0.08971558511621021
14,14,12.069872886998796,0.0,1.1428571428571428,11.761200688742338,0.6030096540102686,2.8142195512306767,0.3747089798367826,-3.2052358685480398,7.522574446022112,3.7182050082393836,-0.14887975083555105,0.3335525180755364,8.157740872003531,6.314097062108499,-0.09201953009823448
15,15,12.069872886998796,0.0,1.1428571428571428,12.274719504876305,0.629338326723175,3.0389291611650564,0.4046287167887952,-3.4001781555003108,7.325534130516731,3.617107619794835,-0.1488647552381206,0.36018599668832146,8.06138632696728,6.173942637720177,-0.09428645419196834
