,t,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot
0,0,60.25,1.1428571428571428,1.0340999063268108,0.10875723653033198,0.08470022097450455,0.024057015555827434,0.5361446593072916,-5.097841391110913,-2.079518471294839,0.07193454589293768,0.0202779852440656,8.200394627039982,7.416772404102149,-0.06081378483548855
1,1,60.24828375286041,1.1428571428571428,1.96979219555879,0.20716485362516368,0.22730474864941563,0.06456032595025261,0.7909610762533159,-4.844459837009318,-2.421056013003575,0.09632762826405905,0.05441877584246588,7.750774042901947,7.0672650537949595,-0.05486040549658782
2,2,60.246567505720826,1.1428571428571428,2.81644159062361,0.29620774779232256,0.4077119421764917,0.11580055426524642,1.036960560622635,-4.599845567627603,-2.365315328940465,0.06310749956084383,0.0976098604249549,7.199341359875299,6.63931015062447,-0.0511972384180405
3,3,60.244851258581235,1.1428571428571428,3.5825216432357694,0.37677709024498385,0.6109606727607738,0.17352835966070165,1.2741805789946437,-4.363961327359722,-2.0433018414847126,0.09183256850398003,0.14626941186701944,6.59759687140092,6.200854774170987,-0.04083198915212738
4,4,60.243135011441645,1.1428571428571428,4.275699540050208,0.4496792460427049,0.8260271993209405,0.2346127194825382,1.5026760402900852,-4.136752516475051,-1.9070298825415444,0.09624890525283814,0.19775824863631467,5.981433283300288,5.730595261093519,-0.03195756904829288
5,5,60.24141876430206,1.1428571428571428,4.902912838443381,0.51564384446397,1.0448944595239176,0.29677658426099307,1.7225188831551108,-3.9181476014117367,-1.9032113979855492,0.08442518010032263,0.25015701479940367,5.375245164694715,5.232695699847406,-0.026541495645311115
6,6,60.23970251716247,1.1428571428571428,5.470438899919277,0.5753310813812466,1.2618329200092324,0.35839262089593177,1.9337975484261527,-3.708058639340539,-1.7222793182483098,0.06982509781916502,0.30209400917767903,4.795015838013682,4.793093966544062,-0.023266116467355314
7,7,60.23798627002288,1.1428571428571428,5.983957716053244,0.6293383267231756,1.4728456478773244,0.4183255988550836,2.136616343919817,-3.5063819097989057,-1.678372242019388,0.07539330100103658,0.35261233053255703,4.2506296662957315,4.336957148948469,-0.014564238971441126
8,8,60.236270022883296,1.1428571428571428,6.448608755756784,0.6782061031536012,1.6752407881300015,0.4758109629009241,2.3310947101138346,-3.312998644874443,-1.2945291161643446,0.08958952899185135,0.40106752486728925,3.7475983380631632,4.0406732280793705,-0.0021375174101776542
9,9,60.234553775743706,1.1428571428571428,6.869042402809861,0.7224234958040662,1.867302821870191,0.5303614620638765,2.517366396438181,-3.1277758482758378,-1.7047970135563029,0.09608594193877273,0.4470488817199603,3.28834449997316,3.4476682635271896,0.00780878282572605
