,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,5.694516111695044,60.24999999999997,4.440892098500626e-16,2.220446049250313e-16,2.0816681711721685e-17,6.938893903907228e-18,8.673617379884035e-19,0.03080925097635604,0.600908760569625,0.3049784571033034,0.06597777272035943,1.734723475976807e-18,0.003503303801856967,0.0017780273119027935,0.0003846510438459585,8.0426496337911625e-19
1,0.0,5.694516111695044,60.248695652173886,4.440892098500626e-16,8.881784197001252e-16,1.3877787807814457e-17,0.0,6.938893903907228e-18,0.04581313051761107,0.5855827499110126,0.29734920821631766,0.06596877617759093,0.0,0.00967420853416381,0.00491240264196703,0.0010898471609393822,6.43411970703293e-18
2,0.0,5.694516111695044,60.2473913043478,4.440892098500626e-16,0.0,0.0,0.0,6.938893903907228e-18,0.060550600104519486,0.5705288149802863,0.2898630973995083,0.06595993533500177,6.938893903907228e-18,0.01781779785503093,0.00905251748814133,0.0020599499332397174,6.43411970703293e-18
3,0.0,5.694516111695044,60.24608695652171,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,1.1102230246251565e-16,2.0816681711721685e-17,0.07502238060617974,0.5557462215630222,0.2825200814921508,0.06595124993427849,0.0,0.027359105223380583,0.013908320627934859,0.003246746656217762,1.930235912109879e-17
4,0.0,5.694516111695044,60.24478260869562,4.440892098500626e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.08922931616291846,0.5412341095056493,0.275320058902498,0.06594271964074626,1.3877787807814457e-17,0.03782518307071109,0.019241269994121173,0.0046085333477412045,0.0
5,0.0,5.694516111695044,60.24347826086954,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,2.220446049250313e-16,2.7755575615628914e-17,0.10317237308340961,0.5269914938404041,0.2682628702134451,0.06593434404414023,1.3877787807814457e-17,0.048829684899388034,0.024856551909915557,0.0061093077997540325,2.573647882813172e-17
6,0.0,5.694516111695044,60.24217391304345,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,0.11685263852753375,0.5130172661292318,0.2613482988810805,0.06592612265902038,1.3877787807814457e-17,0.06005961952882849,0.030596395933680354,0.007718059615783429,5.147295765626344e-17
7,0.0,5.694516111695044,60.24086956521736,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,0.0,0.130271318979214,0.4993101960221431,0.2545760720188136,0.0659180549257713,2.7755575615628914e-17,0.0712639820566503,0.0363343363963605,0.009408145719562137,0.0
8,0.0,5.694516111695044,60.239565217391274,4.440892098500626e-16,1.7763568394002505e-15,2.7755575615628914e-16,2.220446049250313e-16,2.7755575615628914e-17,0.14342973851397978,0.4858689330253901,0.24794586126035648,0.06591014021142516,5.551115123125783e-17,0.08224400548875735,0.04197029155051114,0.011156741180300868,2.573647882813172e-17
9,0.0,5.694516111695044,60.23826086956519,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,6.661338147750939e-16,2.7755575615628914e-17,0.15632933686714834,0.47269200847345644,0.2414572836941631,0.06590237781079492,5.551115123125783e-17,0.09284481119594849,0.047426348477668426,0.012944356400201142,2.573647882813172e-17
10,0.0,5.694516111695044,60.2369565217391,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,2.220446049250313e-16,5.551115123125783e-17,0.16897166730880017,0.45977783769805025,0.23510990285883118,0.06589476694759225,2.7755575615628914e-17,0.10294826605058552,0.052643156859887325,0.014754412768188152,5.147295765626344e-17
11,0.0,5.694516111695044,60.23565217391302,4.440892098500626e-16,0.0,1.1102230246251565e-16,4.440892098500626e-16,0.0,0.1813583943325152,0.44712472238814477,0.22890322979140357,0.06588730677563326,5.551115123125783e-17,0.1124668798736992,0.05757684770850899,0.016572869817527213,0.0
12,0.0,5.694516111695044,60.234347826086925,4.440892098500626e-16,0.0,1.1102230246251565e-16,8.881784197001252e-16,5.551115123125783e-17,0.1934912911651659,0.434730853131939,0.2228367241165368,0.06587999638047934,0.0,0.12133859919159112,0.06219640441424451,0.018387897748606243,5.147295765626344e-17
13,0.0,5.694516111695044,60.23304347826084,4.440892098500626e-16,0.0,1.1102230246251565e-16,4.440892098500626e-16,1.1102230246251565e-16,0.20537223710611976,0.42259431213395326,0.2169097951654758,0.06587283478075422,0.0,0.12952237270898143,0.06648142326332639,0.02018958990428993,1.0294591531252688e-16
14,0.0,5.694516111695044,60.231739130434754,4.440892098500626e-16,3.552713678800501e-15,0.0,4.440892098500626e-16,1.1102230246251565e-16,0.217003214704062,0.4107130760974941,0.21112180311185452,0.06586582092987676,0.0,0.13699438073886844,0.0704202090486067,0.021969710426272757,1.0294591531252688e-16
15,0.0,5.694516111695044,60.23043478260867,4.440892098500626e-16,5.329070518200751e-15,0.0,1.3322676295501878e-15,1.1102230246251565e-16,0.2283863067806795,0.3990850192640029,0.2054720601115995,0.06585895371762239,1.1102230246251565e-16,0.1437448354269829,0.07400815876289911,0.02372147288563186,1.0294591531252688e-16
16,0.0,5.694516111695044,60.229130434782576,4.440892098500626e-16,3.552713678800501e-15,0.0,1.3322676295501878e-15,1.6653345369377348e-16,0.23952369331045237,0.3877079165991463,0.19995983143178095,0.06585223197221979,1.6653345369377348e-16,0.149775271263093,0.0772463927410125,0.025439346179554033,1.5441887296879031e-16
17,0.0,5.694516111695044,60.22782608695649,4.440892098500626e-16,7.105427357601002e-15,1.1102230246251565e-16,1.3322676295501878e-15,2.220446049250313e-16,0.25041764816636597,0.37657944711621366,0.1945843365540125,0.06584565446191984,1.1102230246251565e-16,0.15509625633923765,0.08014059814705768,0.02711888442520126,2.0589183062505376e-16
18,0.0,5.694516111695044,60.226521739130405,4.440892098500626e-16,1.7763568394002505e-15,2.220446049250313e-16,1.3322676295501878e-15,0.0,0.26107053574156913,0.36569719732608624,0.18934475023619485,0.06583921989729515,1.6653345369377348e-16,0.15972546431710785,0.08270005449485487,0.028756577970146458,0.0
