,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,9.634097430359692,60.239999999999974,1.1428571428571423,1.0871193422865304,0.055737800570612527,0.049188436360443476,0.006549364210169076,-0.029183484535743043,10.821282787764288,5.426216985642742,-0.1321421384693422,0.0058300095317898445,8.489312565083274,7.60057286184865,-0.06396119553799764,0.006072926595614425
1,1.0,9.634097430359692,60.23851258581233,1.1428571428571423,2.12121924861334,0.10875723653033191,0.139386567102749,0.018559105788026393,-0.2870247883436738,10.560631948918019,5.2926927227289955,-0.13212451686377857,0.01652065149739119,8.510082898107212,7.574985379051266,-0.06469407686973383,0.017209011976449157
2,2.0,9.634097430359692,60.23702517162469,1.1428571428571423,3.104885507384836,0.1591908840856482,0.26349367585536376,0.035083775333033425,-0.5403741607607548,10.304521991306094,5.161478289344745,-0.13210720010999433,0.03123032069054503,8.532754081637494,7.536751796002827,-0.06570207728590256,0.03253158405265107
3,3.0,9.634097430359692,60.235537757437044,1.1428571428571423,4.040577796616814,0.2071648536251635,0.415354694441586,0.055303835038941436,-0.789240580940499,10.052943837773478,5.0325698896068065,-0.1320901877065861,0.04922949389819297,8.553287426453744,7.48627451023106,-0.06693500806073464,0.05128072281061768
4,4.0,9.634097430359692,60.2340503432494,1.1428571428571423,4.930635834412707,0.2527991050612516,0.589643658511383,0.07851014099145459,-1.0336351805055977,9.805886235243435,4.905962595628677,-0.1320734790026301,0.06988691659744005,8.568604417576559,7.424114594183835,-0.06834946911607227,0.07279887145566674
5,5.0,9.634097430359692,60.23256292906176,1.1428571428571423,5.7772852294775285,0.29620774779232234,0.7817611222132277,0.10409028409047737,-1.2735712271792266,9.5633357712648,4.781650355421238,-0.13205707319895676,0.09265744413357797,8.57642077855397,7.350948098814435,-0.06990800588364783,0.09651817097247706
6,6.0,9.634097430359692,60.231075514874114,1.1428571428571423,6.582643046298914,0.33749932603575594,0.9877438787651742,0.13151656948380966,-1.509064104663498,9.32527689435279,4.659626002780338,-0.13204096934921417,0.11707134144233494,8.575105862091066,7.267530361551207,-0.0715783676728023,0.12194931400243222
7,7.0,9.634097430359692,60.22958810068647,1.1428571428571423,7.348723098911073,0.3767770902449837,1.2041855286631948,0.16033544034696276,-1.7401312888321216,9.091691938055883,4.5398812691269645,-0.13202516636170225,0.14272486847733018,8.563563728886614,7.174667046077905,-0.07333285547243637,0.14867173799721906
8,8.0,9.634097430359692,60.22810068649883,1.1428571428571423,8.077440986478814,0.4141392552894016,1.4281666092140515,0.19015817473854552,-1.9667923203165174,8.862561148668595,4.4224067972604635,-0.13200966300093153,0.16927199888382138,8.541132781516339,7.073190830001732,-0.07514774854429955,0.176324998837314
9,9.0,9.634097430359692,60.226613272311184,1.1428571428571423,8.770618883293249,0.4496792460427045,1.6571931507954083,0.22065270446134821,-2.1890687735770857,8.637862716497342,4.30719215697694,-0.13199445788994568,0.1964171374417516,8.507501256628323,6.963942818308947,-0.07700280042468104,0.20460118483515793
10,10.0,9.634097430359692,60.22512585812354,1.1428571428571423,9.429990095156665,0.4834859309937293,1.8891426591065488,0.25153642268258775,-2.406984222562506,8.417572810575273,4.194225862500934,-0.13197954951238655,0.2239087176668021,8.462636255748645,6.847757899213288,-0.07888079606229242,0.23323824756958564
11,11.0,9.634097430359692,60.2236384439359,1.1428571428571423,10.057203393549836,0.5156438444639695,2.1222166407782224,0.28256986279229673,-2.6205642030712353,8.201665616711184,4.083495391670637,-0.13196493621511207,0.25153357495644757,8.40672432058397,6.725453377796118,-0.08076716280010636,0.26201414057963307
12,12.0,9.634097430359692,60.222151029748254,1.1428571428571423,10.653827138419569,0.5462333979874099,2.354898893912413,0.31355114485321817,-2.829836171939629,7.990113378746081,3.9749872068126653,-0.13195061621106507,0.27911200301848677,8.34012183975065,6.597820324492224,-0.08264962877276974,0.29074166981092386
13,13.0,9.634097430359692,60.22066361556061,1.1428571428571423,11.221353199895464,0.575331081381246,2.58591887705719,0.34431109823646927,-3.0348294631908783,7.782886442882188,3.8686867772366558,-0.13193658758198668,0.3064934122159357,8.263313816344118,6.465617162384746,-0.08451792305301341,0.3192639710582663
14,14.0,9.634097430359692,60.21917620137297,1.1428571428571423,11.761200688742335,0.6030096540102686,2.814219551230677,0.3747089798367825,-3.2355752412877585,7.579953304939644,3.7645786032749218,-0.1319228482818846,0.3335525180755364,8.176879734879774,6.329565091504817,-0.08636351255269754,0.34745053966201705
15,15.0,9.634097430359692,60.21768878718533,1.1428571428571423,12.2747195048763,0.629338326723175,3.0389291611650577,0.4046287167887951,-3.432106451640655,7.3812806603878425,3.662646241788805,-0.13190939614015962,0.3601859966883216,8.081465446390823,6.190345011670889,-0.08817937127606085,0.37519374655033494
16,16.0,9.634097430359692,60.21620137299769,1.1428571428571423,12.763193712817703,0.6543829349157406,3.259336485069525,0.433975611011274,-3.624457768529814,7.18683345699072,3.562872333058054,-0.13189622886542018,0.38630955121286986,7.977760145764007,6.048595659387916,-0.08995977804575168,0.40240578251340664
17,17.0,9.634097430359692,60.214713958810044,1.1428571428571423,13.227844752521241,0.6782061031536005,3.4748691379018397,0.46267345032128565,-3.8126655406070555,6.996574949898925,3.465238628967569,-0.13188334404877322,0.4118553402925744,7.866477649115145,5.904912720286872,-0.09170013928216397,0.4290159794714316
