,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,11.277295197582612,60.15999999999999,1.1428571428571423,1.0871193422865304,0.055737800570612527,0.049188436360443476,0.006549364210169076,0.09349020997394097,8.4286346257278,4.302610164157638,-0.015876860340452367,0.0058300095317898445,8.47536340349238,7.5940222233694055,-0.06328336785829002,0.006072926595614425
1,1.0,11.277295197582612,60.15885583524027,1.1428571428571423,2.12121924861334,0.10875723653033191,0.139386567102749,0.018559105788026393,-0.10460339235758954,8.228880623453994,4.200155110276886,-0.015875163463338345,0.01652065149739119,8.471560847080642,7.556935945908151,-0.06277356181540811,0.017209011976449157
2,2.0,11.277295197582612,60.15771167048054,1.1428571428571423,3.104885507384836,0.1591908840856482,0.26349367585536376,0.035083775333033425,-0.29926171828767223,8.032590694250436,4.099467154919417,-0.015873495866329315,0.03123032069054503,8.461800938643558,7.5035848476977955,-0.06207206142732294,0.03253158405265107
3,3.0,11.277295197582612,60.156567505720815,1.1428571428571423,4.040577796616814,0.2071648536251635,0.415354694441586,0.055303835038941436,-0.49049104465719856,7.839758508564473,4.000543554376835,-0.015871857503586446,0.04922949389819297,8.444333432793881,7.4354683760580835,-0.0612136384831479,0.05128072281061768
4,4.0,11.277295197582612,60.155423340961086,1.1428571428571423,4.930635834412707,0.2527991050612516,0.589643658511383,0.07851014099145459,-0.6782993081426392,7.65037606309643,3.903380696343197,-0.015870248314908197,0.06988691659744005,8.417962457950788,7.3540472366063705,-0.06022838362464638,0.07279887145566674
5,5.0,11.277295197582612,60.154279176201364,1.1428571428571423,5.7772852294775285,0.29620774779232234,0.7817611222132277,0.10409028409047737,-0.8626960931539817,7.464433693002826,3.8079741058314505,-0.01586866822571014,0.09265744413357797,8.381941876495562,7.260729746113878,-0.05914228524086971,0.09651817097247706
6,6.0,11.277295197582612,60.153135011441634,1.1428571428571423,6.582643046298914,0.33749932603575594,0.9877438787651742,0.13151656948380966,-1.04369261683669,7.281920087020544,3.7143184526128983,-0.015867117147296352,0.11707134144233494,8.335887339611352,7.156861938577537,-0.057977738955000226,0.12194931400243222
7,7.0,11.277295197582612,60.15199084668191,1.1428571428571423,7.348723098911073,0.3767770902449837,1.2041855286631948,0.16033544034696276,-1.2213017112283318,7.102822305459706,3.6224075601543935,-0.01586559497699003,0.14272486847733018,8.279702572155768,7.043720731633386,-0.05675399592417027,0.14867173799721906
8,8.0,11.277295197582612,60.15084668192218,1.1428571428571423,8.077440986478814,0.4141392552894016,1.4281666092140515,0.19015817473854552,-1.3955378026293863,6.92712580100579,3.532234416022876,-0.015864101598172527,0.16927199888382138,8.213517771507053,6.922509571678474,-0.05548755720417094,0.176324998837314
9,9.0,11.277295197582612,60.14970251716246,1.1428571428571423,8.770618883293249,0.4496792460427045,1.6571931507954083,0.22065270446134821,-1.5664168882579799,6.754814442260767,3.4437911837210824,-0.015862636880723403,0.1964171374417516,8.137638304938143,6.794356070677611,-0.054192520576151725,0.20460118483515793
