,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,9.502656758758924,60.15999999999999,1.1428571428571423,1.0871193422865304,0.055737800570612527,0.049188436360443476,0.006549364210169076,0.46137875799044936,1.2532751343216875,0.6605092680588222,0.02770069090761247,0.0058300095317898445,8.433530989263465,7.572788740429411,-0.06302931031914176,0.006072926595614425
1,1.0,9.502656758758924,60.158924485125844,1.1428571428571423,2.12121924861334,0.10875723653033191,0.139386567102749,0.018559105788026393,0.44255264496402935,1.2344112320309208,0.6508056413466876,0.027700649241924426,0.01652065149739119,8.35600765585577,7.498298380289505,-0.06205366099998885,0.017209011976449157
2,2.0,9.502656758758924,60.157848970251706,1.1428571428571423,3.104885507384836,0.1591908840856482,0.26349367585536376,0.035083775333033425,0.424049206741739,1.21587065196767,0.6412681134300385,0.02770060829105182,0.03123032069054503,8.248912585665403,7.395584182620347,-0.06071122818068472,0.03253158405265107
3,3.0,9.502656758758924,60.15677345537756,1.1428571428571423,4.040577796616814,0.2071648536251635,0.415354694441586,0.055303835038941436,0.40586799544177554,1.1976529453618279,0.6318964647766075,0.027700568053960272,0.04922949389819297,8.117345937499044,7.269631584715443,-0.059068590025033174,0.05128072281061768
4,4.0,9.502656758758924,60.15569794050342,1.1428571428571423,4.930635834412707,0.2527991050612516,0.589643658511383,0.07851014099145459,0.3880084040321474,1.1797575039734476,0.622690393599774,0.027700528529280944,0.06988691659744005,7.9657508783755135,7.124769907036508,-0.05718335637725087,0.07279887145566674
5,5.0,9.502656758758924,60.15462242562928,1.1428571428571423,5.7772852294775285,0.29620774779232234,0.7817611222132277,0.10409028409047737,0.370469667365323,1.1621835611295637,0.6136495163839066,0.02770048971534432,0.09265744413357797,7.797991486985681,6.964751793922628,-0.055105278422999414,0.09651817097247706
6,6.0,9.502656758758924,60.15354691075514,1.1428571428571423,6.582643046298914,0.33749932603575594,0.9877438787651742,0.13151656948380966,0.3532508634910991,1.144930193039686,0.6047733685536094,0.02770045161010041,0.11707134144233494,7.617421700304962,6.792823324311297,-0.05287722523719062,0.12194931400243222
7,7.0,9.502656758758924,60.152471395880994,1.1428571428571423,7.348723098911073,0.3767770902449837,1.2041855286631948,0.16033544034696276,0.3363509152429212,1.1279963203853016,0.5960614052845576,0.02770041421113526,0.14272486847733018,7.42694631926109,6.611785874712715,-0.05053604299271294,0.14867173799721906
8,8.0,9.502656758758924,60.151395881006856,1.1428571428571423,8.077440986478814,0.4141392552894016,1.4281666092140515,0.19015817473854552,0.31976859209265074,1.1113807101783622,0.5875130024533803,0.027700377515726942,0.16927199888382138,7.229074974983924,6.424050691847572,-0.048113310744228664,0.176324998837314
9,9.0,9.502656758758924,60.15032036613271,1.1428571428571423,8.770618883293249,0.4496792460427045,1.6571931507954083,0.22065270446134821,0.30350251226716307,1.095081977882092,0.5791274577229342,0.027700341520822912,0.1964171374417516,7.025969855598735,6.231687021883832,-0.04563600506008317,0.20460118483515793
10,10.0,9.502656758758924,60.14924485125857,1.1428571428571423,9.429990095156665,0.4834859309937293,1.8891426591065488,0.25153642268258775,0.28755114511958335,1.0790985897869831,0.570903991759548,0.02770030622304462,0.2239087176668021,6.819487903341055,6.036464545441507,-0.04312708432735207,0.23323824756958564
11,11.0,9.502656758758924,60.14816933638443,1.1428571428571423,10.057203393549836,0.5156438444639695,2.1222166407782224,0.28256986279229673,0.2719128137471738,1.063428865633931,0.5628417495779419,0.027700271618656007,0.25153357495644757,6.611218111700011,5.839890781017105,-0.04060600227751448,0.26201414057963307
12,12.0,9.502656758758924,60.14709382151028,1.1428571428571423,10.653827138419569,0.5462333979874099,2.354898893912413,0.31355114485321817,0.256585697847006,1.0480709814756728,0.5549398020093865,0.027700237703580672,0.27911200301848677,6.402514481209249,5.6432440429194015,-0.038089159153041126,0.29074166981092386
13,13.0,9.502656758758924,60.146018306636144,1.1428571428571423,11.221353199895464,0.575331081381246,2.58591887705719,0.34431109823646927,0.2415678367999996,1.033022972766946,0.5471971472882204,0.027700204473540227,0.3064934122159357,6.194525129396801,5.4476024720620035,-0.035590297940709205,0.3192639710582663
14,14.0,9.502656758758924,60.144942791762,1.1428571428571423,11.761200688742335,0.6030096540102686,2.814219551230677,0.3747089798367825,0.22685713297291188,1.018282737673164,0.5396127127511022,0.027700171923846554,0.3335525180755364,5.988217994385907,5.2538695980128844,-0.033120852220253696,0.34745053966201705
15,15.0,9.502656758758924,60.14386727688786,1.1428571428571423,12.2747195048763,0.629338326723175,3.0389291611650577,0.4046287167887951,0.21245135522750758,1.0038480405865768,0.5321853566438892,0.027700140049530635,0.3601859966883216,5.784403521915092,5.062796837661162,-0.030690251402616567,0.37519374655033494
16,16.0,9.502656758758924,60.142791762013715,1.1428571428571423,12.763193712817703,0.6543829349157406,3.259336485069525,0.433975611011274,0.1983481426255862,0.9897165158387033,0.5249138700299845,0.027700108845400973,0.38630955121286986,5.583754681413898,4.875003288932203,-0.02830618844946672,0.40240578251340664
17,17.0,9.502656758758924,60.14171624713958,1.1428571428571423,13.227844752521241,0.6782061031536005,3.4748691379018397,0.46267345032128565,0.18454500831770246,0.9758856715969833,0.5177969787937781,0.027700078305875158,0.4118553402925744,5.386824617604245,4.69099313646204,-0.025974854563236636,0.4290159794714316
18,18.0,9.502656758758924,60.14064073226543,1.1428571428571423,13.669834493612107,0.7008674017662843,3.685074562266436,0.49066197740168765,0.17103934360341083,0.9623528939329984,0.5108333457334606,0.027700048425207922,0.4367697250211169,5.194062209340508,4.511170949409442,-0.023701144805187993,0.4549684635636638
19,19.0,9.502656758758924,60.139565217391294,1.1428571428571423,14.090268140665183,0.7224234958040655,3.889603384394836,0.5178946736756643,0.15782842215017023,0.9491154510499655,0.5040215727357421,0.02770001919740384,0.4610112962269309,5.0058257765606085,4.335855119086739,-0.021488838130720774,0.4802201002363865
20,20.0,9.502656758758924,60.13848970251715,1.1428571428571423,14.49019699679222,0.7429282867301077,4.088194850892804,0.5443368202321411,0.14490940435775587,0.9361704976558781,0.49736020302623424,0.027699990616067666,0.4845491483784246,4.822395148855364,4.165289655343758,-0.01934075491729272,0.5047386962275258
21,21.0,9.502656758758924,60.13741418764301,1.1428571428571423,14.870621092447163,0.7624330472021944,4.2806640956592625,0.5699638024357353,0.13227934185494836,0.9235150794691149,0.4908477234888041,0.02769996267472659,0.5073613704084626,4.643982284885629,3.999654535209748,-0.017258894695364044,0.5285014275088156
