,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,5.409068066362357,60.16999999999999,4.440892098500626e-16,2.220446049250313e-16,2.0816681711721685e-17,6.938893903907228e-18,8.673617379884035e-19,0.06278990255412739,1.2246647134991517,0.6126881685860488,0.030146412854545446,1.734723475976807e-18,0.007139806952946715,0.0035719778628715212,0.00017575387429127236,8.0426496337911625e-19
1,0.0,5.409068066362357,60.16887871853546,4.440892098500626e-16,8.881784197001252e-16,1.3877787807814457e-17,0.0,6.938893903907228e-18,0.09342150125135151,1.1944710374118008,0.5970466764071376,0.030150353852699877,0.0,0.019733439732807726,0.00986360006859803,0.000498103488523481,6.43411970703293e-18
2,0.0,5.409068066362357,60.167757437070925,4.440892098500626e-16,0.0,0.0,0.0,6.938893903907228e-18,0.12354391789575866,1.1647792187587118,0.5816682480948958,0.03015422840187854,6.938893903907228e-18,0.03637642853551706,0.018165685923511147,0.0009417262231666076,6.43411970703293e-18
3,0.0,5.409068066362357,60.1666361556064,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,1.1102230246251565e-16,2.0816681711721685e-17,0.15315727332465626,1.135589140149213,0.5665527094409547,0.030158036558095302,0.0,0.055904478645829925,0.02789110315242816,0.0014846648767182333,1.930235912109879e-17
4,0.0,5.409068066362357,60.16551487414186,4.440892098500626e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.1822619524742224,1.106900423855304,0.5516997544257533,0.030161778410861713,1.3877787807814457e-17,0.07735785760364663,0.0385565947243808,0.00210791369223036,0.0
5,0.0,5.409068066362357,60.164393592677335,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,2.220446049250313e-16,2.7755575615628914e-17,0.2108586031897234,1.0787124329829942,0.5371089459595333,0.030165454082991313,1.3877787807814457e-17,0.09995073699531777,0.04976714215389041,0.0027950538764587793,2.573647882813172e-17
6,0.0,5.409068066362357,60.1632723112128,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,0.23894813457153882,1.051024273101387,0.522779716856478,0.03016906373024263,1.3877787807814457e-17,0.12304482154043442,0.06120252273123188,0.0035319327609587975,5.147295765626344e-17
7,0.0,5.409068066362357,60.16215102974827,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,0.0,0.26653171486287114,1.023834794323216,0.5087113710387262,0.03017260754110183,2.7755575615628914e-17,0.14612668636229545,0.07260576352442451,0.00430638144292186,0.0
8,0.0,5.409068066362357,60.16102974828374,4.440892098500626e-16,1.7763568394002505e-15,2.7755575615628914e-16,2.220446049250313e-16,2.7755575615628914e-17,0.2936107688874174,0.9971425938294811,0.49490308496647717,0.030176085736452755,5.551115123125783e-17,0.1687883200297146,0.08377323444604529,0.005107966351098927,2.573647882813172e-17
9,0.0,5.409068066362357,60.15990846681921,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,6.661338147750939e-16,2.7755575615628914e-17,0.3201869750457767,0.9709460188286821,0.4813539092896216,0.03017949856903383,5.551115123125783e-17,0.19071043762879478,0.094546156959064,0.005927770718357061,2.573647882813172e-17
