,t,temp,depth,so2_emitted,so2_pool,so2_oxidised,so4_pool,so4_removed,d34S_so2_pool,d34S_so4_pool,d33S_so4_pool,D33S_so4_pool,f_volc,d34S_so4_tot,d33S_so4_tot,D33S_so4_tot,so4_norm
0,0.0,6.0247098682214775,60.16999999999999,4.440892098500626e-16,2.220446049250313e-16,2.0816681711721685e-17,6.938893903907228e-18,8.673617379884035e-19,0.05724100370351533,1.1164380664632494,0.5604675123334582,0.024940657759429958,1.734723475976807e-18,0.006508844569133779,0.003267530939162533,0.00014540427246658496,8.0426496337911625e-19
1,0.0,6.0247098682214775,60.168810068649876,4.440892098500626e-16,8.881784197001252e-16,1.3877787807814457e-17,0.0,6.938893903907228e-18,0.08515564696228255,1.0887183139285532,0.5461562218263641,0.024942410278700186,0.0,0.017986335843241035,0.009022856603925232,0.00041206486771935364,6.43411970703293e-18
2,0.0,6.0247098682214775,60.16762013729976,4.440892098500626e-16,0.0,0.0,0.0,6.938893903907228e-18,0.11259979475916528,1.0614657645213723,0.5320876933789348,0.024944133083678533,6.938893903907228e-18,0.03314991622803696,0.016617269299716526,0.0007790132755509145,6.43411970703293e-18
3,0.0,6.0247098682214775,60.166430205949645,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,1.1102230246251565e-16,2.0816681711721685e-17,0.1395738043128376,1.034680063801071,0.5182616979891348,0.02494582620440988,0.0,0.05093677588747683,0.025513761098823202,0.0012280703989153785,1.930235912109879e-17
4,0.0,6.0247098682214775,60.165240274599526,4.440892098500626e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.1660782715047405,1.0083606203282167,0.5046778858749141,0.02494748968601662,1.3877787807814457e-17,0.07047121457302097,0.03527038131871249,0.0017435031310021388,0.0
5,0.0,6.0247098682214775,60.164050343249414,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,2.220446049250313e-16,2.7755575615628914e-17,0.1921140295911885,0.9825066069430244,0.49133578720450827,0.02494912358823772,1.3877787807814457e-17,0.09103655104369453,0.045525918253729245,0.0023117220250588686,2.573647882813172e-17
6,0.0,6.0247098682214775,60.1628604118993,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,0.21768214749732093,0.957116962459401,0.47823481303984317,0.024950727985592874,1.3877787807814457e-17,0.11205096671233498,0.05598759108699872,0.002921015195236165,5.147295765626344e-17
7,0.0,6.0247098682214775,60.16167048054918,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,0.0,0.24278392769863444,0.932190393768479,0.4653742564904123,0.024952302966992433,2.7755575615628914e-17,0.13304675134643681,0.06642047955032943,0.003561314159170491,0.0
8,0.0,6.0247098682214775,60.16048054919907,4.440892098500626e-16,1.7763568394002505e-15,2.7755575615628914e-16,2.220446049250313e-16,2.7755575615628914e-17,0.2674209036975763,0.9077253783439331,0.4527532940734643,0.024953848635967443,5.551115123125783e-17,0.1536524892298505,0.07663845508904986,0.004223987838454527,2.573647882813172e-17
9,0.0,6.0247098682214775,60.15929061784896,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,6.661338147750939e-16,2.7755575615628914e-17,0.2915948371045474,0.8837201671407594,0.4403709872764436,0.024955365110013873,5.551115123125783e-17,0.17357778552933423,0.08649640873323705,0.004901661378722686,2.573647882813172e-17
10,0.0,6.0247098682214775,60.15810068649884,4.440892098500626e-16,1.7763568394002505e-15,5.551115123125783e-17,2.220446049250313e-16,5.551115123125783e-17,0.3153077143328782,0.8601727878766733,0.4282262843158949,0.024956852520697514,2.7755575615628914e-17,0.19260018590534406,0.09588359819239144,0.005588056844908877,5.147295765626344e-17
11,0.0,6.0247098682214775,60.15691075514873,4.440892098500626e-16,0.0,1.1102230246251565e-16,4.440892098500626e-16,0.0,0.3385617429197088,0.8370810486855866,0.41631802208783353,0.024958311013327145,5.551115123125783e-17,0.2105539887041777,0.1047179604145501,0.006277853194057056,0.0
12,0.0,6.0247098682214775,60.15572082379861,4.440892098500626e-16,0.0,1.1102230246251565e-16,8.881784197001252e-16,5.551115123125783e-17,0.3613593474854652,0.8144425421297663,0.4046449283026707,0.02495974074671581,0.0,0.2273206892773074,0.11294125644983034,0.00696656323463799,5.147295765626344e-17
13,0.0,6.0247098682214775,60.1545308924485,4.440892098500626e-16,0.0,1.1102230246251565e-16,4.440892098500626e-16,1.1102230246251565e-16,0.38370316534513366,0.7922546495575195,0.3932056237980645,0.02496114189279693,0.0,0.24282083088682446,0.12051493334036431,0.00765042555152947,1.0294591531252688e-16
14,0.0,6.0247098682214775,60.15334096109839,4.440892098500626e-16,3.552713678800501e-15,0.0,4.440892098500626e-16,1.1102230246251565e-16,0.40559604178685377,0.7705145457916869,0.3819986250221347,0.024962514636503997,0.0,0.25700706696264536,0.12741660327752563,0.008326309614503341,1.0294591531252688e-16
15,0.0,6.0247098682214775,60.15215102974827,4.440892098500626e-16,5.329070518200751e-15,0.0,1.3322676295501878e-15,1.1102230246251565e-16,0.4270410250331374,0.7492192041331072,0.37102234667938777,0.024963859175285544,1.1102230246251565e-16,0.26985826577871413,0.13363705373235527,0.008991632498237123,1.0294591531252688e-16
16,0.0,6.0247098682214775,60.150961098398156,4.440892098500626e-16,3.552713678800501e-15,0.0,1.3322676295501878e-15,1.6653345369377348e-16,0.4480413609016351,0.7283654016622468,0.3602751045309101,0.02496517571888649,1.6653345369377348e-16,0.28137451143512443,0.1391777139445058,0.00964428582791348,1.5441887296879031e-16
17,0.0,6.0247098682214775,60.149771167048044,4.440892098500626e-16,7.105427357601002e-15,1.1102230246251565e-16,1.3322676295501878e-15,2.220446049250313e-16,0.46860048718262565,0.7079497248224819,0.3497551183400072,0.02496646448894113,1.1102230246251565e-16,0.2915728748267977,0.14404851328299326,0.010282571727995321,2.0589183062505376e-16
18,0.0,6.0247098682214775,60.148581235697925,4.440892098500626e-16,1.7763568394002505e-15,2.220446049250313e-16,1.3322676295501878e-15,0.0,0.4887220277518527,0.6879685752659809,0.3394605149546374,0.02496772571856846,1.6653345369377348e-16,0.30048384544209217,0.14826607577226378,0.010905146696501819,0.0
19,0.0,6.0247098682214775,60.14739130434781,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.0,0.5084097864369419,0.6684181759443292,0.3293893315169962,0.024968959652027153,5.551115123125783e-17,0.30814832971373596,0.15185220268597263,0.011510972454618972,0.0
20,0.0,6.0247098682214775,60.146201372997695,4.440892098500626e-16,1.7763568394002505e-15,1.1102230246251565e-16,1.7763568394002505e-15,1.1102230246251565e-16,0.5276677406571575,0.6492945774243923,0.3195395187909941,0.02497016654437216,2.220446049250313e-16,0.3146151345377183,0.15483260170342772,0.012099272933942954,1.0294591531252688e-16
21,0.0,6.0247098682214775,60.14501144164758,4.440892098500626e-16,3.552713678800501e-15,0.0,8.881784197001252e-16,1.1102230246251565e-16,0.5465000348560484,0.6305936644095295,0.30990894459755414,0.024971346660846164,2.220446049250313e-16,0.31993886574571323,0.15723582683285547,0.012669496662791704,1.0294591531252688e-16
22,0.0,6.0247098682214775,60.14382151029747,4.440892098500626e-16,1.7763568394002505e-15,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.5649109737467135,0.6123111624472137,0.3004953973483395,0.02497250027679341,0.0,0.32417818099071716,0.15909239824917515,0.013221283901090033,1.0294591531252688e-16
23,0.0,6.0247098682214775,60.14263157894735,4.440892098500626e-16,0.0,2.220446049250313e-16,8.881784197001252e-16,0.0,0.5829050153906942,0.5944426448017249,0.29129658966759947,0.0249736276768093,1.1102230246251565e-16,0.3273943448790693,0.1604340754717234,0.013754437949568604,0.0
24,0.0,6.0247098682214775,60.14144164759724,4.440892098500626e-16,0.0,2.220446049250313e-16,1.7763568394002505e-15,2.220446049250313e-16,0.6004867641302952,0.5769835394724669,0.2823101620924443,0.024974729154632346,0.0,0.32965004143020604,0.16129326100884955,0.014268900128520211,2.0589183062505376e-16
25,0.0,6.0247098682214775,60.14025171624712,4.440892098500626e-16,7.105427357601002e-15,5.551115123125783e-16,8.881784197001252e-16,0.0,0.617660963394819,0.5599291363372875,0.2735336868411541,0.02497580501253695,1.1102230246251565e-16,0.33100840521424624,0.16170251479666392,0.014764727980081173,0.0
26,0.0,6.0247098682214775,60.13906178489701,4.440892098500626e-16,0.0,1.1102230246251565e-16,8.881784197001252e-16,1.1102230246251565e-16,0.6344324884016819,0.5432745944005911,0.26496467164021226,0.02497685556088324,1.1102230246251565e-16,0.33153223793867614,0.16169416252657087,0.015242076301960936,1.0294591531252688e-16
27,0.0,6.0247098682214775,60.1378718535469,4.440892098500626e-16,3.552713678800501e-15,0.0,1.7763568394002505e-15,2.220446049250313e-16,0.6508063387720741,0.527014949125938,0.25660056359989486,0.02497788111771971,0.0,0.33128338194077206,0.1612999833463311,0.015701180666917596,2.0589183062505376e-16
28,0.0,6.0247098682214775,60.13668192219678,4.440892098500626e-16,0.0,2.220446049250313e-16,2.6645352591003757e-15,2.220446049250313e-16,0.6667876310816107,0.5111451198334236,0.2484387531288893,0.024978882008210832,1.1102230246251565e-16,0.3303222260905143,0.16055096448427492,0.016142343123403843,2.0589183062505376e-16
29,0.0,6.0247098682214775,60.13549199084667,4.440892098500626e-16,0.0,2.220446049250313e-16,2.6645352591003757e-15,2.220446049250313e-16,0.6823815913655913,0.49565991714195806,0.24047657787836418,0.024979858564302713,1.1102230246251565e-16,0.3287073231038408,0.15947711212833524,0.016565919809555293,2.0589183062505376e-16
30,0.0,6.0247098682214775,60.134302059496555,4.440892098500626e-16,7.105427357601002e-15,3.3306690738754696e-16,0.0,0.0,0.697593547598622,0.4805540504374242,0.2327113267067064,0.024980811124131086,2.220446049250313e-16,0.32649510028306056,0.15810730942950169,0.016972310244188504,0.0
31,0.0,6.0247098682214775,60.133112128146436,4.440892098500626e-16,0.0,0.0,2.6645352591003757e-15,2.220446049250313e-16,0.7124289221669481,0.4658221353474485,0.22514024365555946,0.024981740031639197,3.3306690738754696e-16,0.32373964830293633,0.15646921382454962,0.017361948087344276,2.0589183062505376e-16
32,0.0,6.0247098682214775,60.131922196796324,4.440892098500626e-16,3.552713678800501e-15,1.1102230246251565e-16,1.7763568394002505e-15,0.0,0.7268932243526135,0.4514587012050002,0.2177605319289249,0.024982645636030594,1.1102230246251565e-16,0.3204925749047838,0.15458918701590316,0.01773529318729304,0.0
33,0.0,6.0247098682214775,60.130732265446206,4.440892098500626e-16,3.552713678800501e-15,0.0,1.7763568394002505e-15,3.3306690738754696e-16,0.7409920428469139,0.4374581984825996,0.21056935786679207,0.02498352829134296,2.220446049250313e-16,0.31680291229286817,0.1524922519299688,0.018092824753319914,3.0883774593758063e-16
34,0.0,6.0247098682214775,60.129542334096094,4.440892098500626e-16,0.0,4.440892098500626e-16,1.7763568394002505e-15,1.1102230246251565e-16,0.7547310383107017,0.42381500618021,0.20356385490570958,0.02498438835604004,1.1102230246251565e-16,0.3127170686916703,0.15020207182239811,0.018435035512718405,1.0294591531252688e-16
35,0.0,6.0247098682214775,60.12835240274598,4.440892098500626e-16,3.552713678800501e-15,4.440892098500626e-16,1.7763568394002505e-15,1.1102230246251565e-16,0.7681159359978561,0.410523439150105,0.19674112751901304,0.024985226192388663,1.1102230246251565e-16,0.3082788159537301,0.14774094742684477,0.01876242672737955,1.0294591531252688e-16
